Payment_Id,Subscription_Id,Payment_Date,Amount,Payment_Status,Payment_Method
PAY_500800,SUB_30402,2025-11-23,-79.0,Refunded,STRIPE
PAY_500801,SUB_30402,2025-12-22,79.0,Paid,STRIPE
PAY_500804,SUB_30404,2025-06-20,79.0,Failed,STRIPE
PAY_500805,SUB_30405,2025-11-05,499.0,Failed,CREDIT_CARD
PAY_500806,SUB_30405,2025-12-07,499.0,Paid,PAYPAL
PAY_500807,SUB_30405,2026-01-05,499.0,Paid,PAYPAL
PAY_500808,SUB_30406,2025-01-13,-79.0,Refunded,STRIPE
PAY_500809,SUB_30407,2025-01-07,499.0,Paid,STRIPE
PAY_500810,SUB_30407,2025-02-06,499.0,Paid,CREDIT_CARD
PAY_500811,SUB_30407,2025-03-10,499.0,Paid,ACH
PAY_500812,SUB_30407,2025-04-07,-499.0,Refunded,STRIPE
PAY_500813,SUB_30408,2025-09-13,-79.0,Refunded,PAYPAL
PAY_500814,SUB_30408,2025-10-10,79.0,Paid,CREDIT_CARD
PAY_500815,SUB_30408,2025-11-11,79.0,Failed,STRIPE
PAY_500819,SUB_30410,2025-09-23,79.0,Paid,STRIPE
PAY_500820,SUB_30411,2026-01-02,79.0,Paid,STRIPE
PAY_500821,SUB_30412,2025-08-01,29.0,Failed,ACH
PAY_500822,SUB_30412,2025-09-02,-29.0,Refunded,ACH
PAY_500823,SUB_30413,2025-07-04,79.0,Failed,CREDIT_CARD
PAY_500824,SUB_30413,2025-08-03,-79.0,Refunded,CREDIT_CARD
PAY_500825,SUB_30413,2025-09-01,-79.0,Refunded,CREDIT_CARD
PAY_500826,SUB_30413,2025-10-02,79.0,Paid,STRIPE
PAY_500827,SUB_30414,2025-10-04,499.0,Failed,STRIPE
PAY_500828,SUB_30415,2025-01-10,-79.0,Refunded,PAYPAL
PAY_500829,SUB_30415,2025-02-10,-79.0,Refunded,PAYPAL
PAY_500830,SUB_30415,2025-03-11,79.0,Paid,CREDIT_CARD
PAY_500831,SUB_30415,2025-04-10,-79.0,Refunded,PAYPAL
PAY_500832,SUB_30416,2025-02-03,79.0,Paid,CREDIT_CARD
PAY_500833,SUB_30417,2025-12-31,-29.0,Refunded,PAYPAL
PAY_500834,SUB_30417,2026-01-29,-29.0,Refunded,STRIPE
PAY_500835,SUB_30417,2026-03-03,-29.0,Refunded,STRIPE
PAY_500839,SUB_30419,2025-04-06,-79.0,Refunded,CREDIT_CARD
PAY_500840,SUB_30419,2025-05-07,79.0,Paid,ACH
PAY_500841,SUB_30419,2025-06-06,79.0,Paid,STRIPE
PAY_500842,SUB_30420,2025-08-18,-499.0,Refunded,PAYPAL
PAY_500843,SUB_30421,2025-01-29,79.0,Failed,STRIPE
PAY_500844,SUB_30421,2025-03-02,79.0,Paid,ACH
PAY_500845,SUB_30421,2025-03-31,79.0,Failed,PAYPAL
PAY_500846,SUB_30422,2025-10-04,499.0,Failed,CREDIT_CARD
PAY_500847,SUB_30422,2025-11-02,499.0,Paid,PAYPAL
PAY_500848,SUB_30423,2025-09-17,79.0,Paid,PAYPAL
PAY_500849,SUB_30423,2025-10-17,79.0,Failed,CREDIT_CARD
PAY_500850,SUB_30423,2025-11-17,79.0,Paid,PAYPAL
PAY_500851,SUB_30423,2025-12-16,79.0,Paid,ACH
PAY_500853,SUB_30425,2025-11-02,499.0,Paid,CREDIT_CARD
PAY_500855,SUB_30427,2025-03-05,-79.0,Refunded,ACH
PAY_500856,SUB_30428,2025-09-11,-499.0,Refunded,STRIPE
PAY_500857,SUB_30429,2025-05-09,-29.0,Refunded,ACH
PAY_500858,SUB_30429,2025-06-10,29.0,Failed,CREDIT_CARD
PAY_500859,SUB_30430,2025-09-30,79.0,Paid,ACH
PAY_500860,SUB_30430,2025-10-31,79.0,Paid,CREDIT_CARD
PAY_500861,SUB_30430,2025-11-28,-79.0,Refunded,CREDIT_CARD
PAY_500862,SUB_30430,2025-12-28,79.0,Paid,ACH
PAY_500863,SUB_30431,2025-09-14,-499.0,Refunded,PAYPAL
PAY_500864,SUB_30432,2025-04-08,29.0,Paid,PAYPAL
PAY_500867,SUB_30434,2025-10-20,79.0,Failed,PAYPAL
PAY_500868,SUB_30435,2025-03-19,79.0,Paid,PAYPAL
PAY_500872,SUB_30437,2025-12-18,499.0,Paid,CREDIT_CARD
PAY_500873,SUB_30437,2026-01-18,-499.0,Refunded,PAYPAL
PAY_500874,SUB_30437,2026-02-15,-499.0,Refunded,CREDIT_CARD
PAY_500875,SUB_30438,2025-12-17,499.0,Failed,STRIPE
PAY_500876,SUB_30438,2026-01-17,-499.0,Refunded,STRIPE
PAY_500877,SUB_30438,2026-02-16,-499.0,Refunded,STRIPE
PAY_500878,SUB_30438,2026-03-16,-499.0,Refunded,ACH
PAY_500879,SUB_30439,2025-04-20,29.0,Paid,CREDIT_CARD
PAY_500880,SUB_30439,2025-05-22,29.0,Failed,PAYPAL
PAY_500881,SUB_30439,2025-06-22,29.0,Failed,STRIPE
PAY_500882,SUB_30439,2025-07-19,29.0,Paid,ACH
PAY_500883,SUB_30440,2025-12-16,79.0,Paid,CREDIT_CARD
PAY_500885,SUB_30442,2025-04-17,499.0,Failed,ACH
PAY_500886,SUB_30443,2025-08-27,79.0,Paid,CREDIT_CARD
PAY_500887,SUB_30443,2025-09-24,-79.0,Refunded,CREDIT_CARD
PAY_500888,SUB_30443,2025-10-24,79.0,Failed,ACH
PAY_500889,SUB_30444,2025-02-06,499.0,Failed,CREDIT_CARD
PAY_500890,SUB_30445,2025-01-07,29.0,Paid,CREDIT_CARD
PAY_500891,SUB_30445,2025-02-06,29.0,Paid,PAYPAL
PAY_500892,SUB_30446,2025-02-15,-79.0,Refunded,CREDIT_CARD
PAY_500893,SUB_30446,2025-03-16,79.0,Failed,ACH
PAY_500894,SUB_30446,2025-04-16,-79.0,Refunded,CREDIT_CARD
PAY_500895,SUB_30446,2025-05-16,-79.0,Refunded,STRIPE
PAY_500896,SUB_30447,2025-05-02,499.0,Paid,STRIPE
PAY_500897,SUB_30448,2025-12-27,-499.0,Refunded,STRIPE
PAY_500898,SUB_30448,2026-01-28,499.0,Failed,STRIPE
PAY_500899,SUB_30448,2026-02-25,499.0,Paid,CREDIT_CARD
PAY_500900,SUB_30449,2025-09-05,-79.0,Refunded,PAYPAL
PAY_500901,SUB_30449,2025-10-04,79.0,Paid,PAYPAL
PAY_500902,SUB_30450,2025-05-18,79.0,Paid,STRIPE
PAY_500903,SUB_30450,2025-06-16,-79.0,Refunded,CREDIT_CARD
PAY_500904,SUB_30450,2025-07-19,79.0,Failed,STRIPE
PAY_500905,SUB_30451,2025-10-21,499.0,Paid,PAYPAL
PAY_500906,SUB_30451,2025-11-21,499.0,Paid,CREDIT_CARD
PAY_500907,SUB_30452,2025-08-29,-79.0,Refunded,PAYPAL
PAY_500908,SUB_30452,2025-09-30,-79.0,Refunded,PAYPAL
PAY_500909,SUB_30452,2025-10-30,79.0,Paid,PAYPAL
PAY_500910,SUB_30452,2025-11-29,-79.0,Refunded,STRIPE
PAY_500911,SUB_30453,2025-06-04,79.0,Paid,CREDIT_CARD
PAY_500912,SUB_30454,2025-10-07,79.0,Paid,CREDIT_CARD
PAY_500913,SUB_30455,2025-05-21,499.0,Paid,ACH
PAY_500914,SUB_30456,2025-07-06,-79.0,Refunded,STRIPE
PAY_500915,SUB_30456,2025-08-06,79.0,Failed,CREDIT_CARD
PAY_500916,SUB_30457,2025-09-23,29.0,Paid,CREDIT_CARD
PAY_500917,SUB_30458,2025-08-06,79.0,Paid,ACH
PAY_500921,SUB_30460,2025-02-09,79.0,Failed,CREDIT_CARD
PAY_500922,SUB_30460,2025-03-13,79.0,Paid,PAYPAL
PAY_500923,SUB_30461,2025-06-20,79.0,Paid,CREDIT_CARD
PAY_500924,SUB_30462,2025-10-03,499.0,Paid,ACH
PAY_500925,SUB_30462,2025-11-03,499.0,Paid,STRIPE
PAY_500926,SUB_30463,2025-10-22,79.0,Failed,CREDIT_CARD
PAY_500927,SUB_30464,2025-04-10,499.0,Failed,STRIPE
PAY_500928,SUB_30464,2025-05-10,499.0,Failed,CREDIT_CARD
PAY_500929,SUB_30464,2025-06-10,499.0,Failed,PAYPAL
PAY_500930,SUB_30465,2025-05-22,29.0,Paid,STRIPE
PAY_500931,SUB_30465,2025-06-20,29.0,Failed,PAYPAL
PAY_500932,SUB_30465,2025-07-21,29.0,Paid,PAYPAL
PAY_500933,SUB_30465,2025-08-18,29.0,Failed,PAYPAL
PAY_500934,SUB_30466,2025-08-13,79.0,Paid,CREDIT_CARD
PAY_500935,SUB_30466,2025-09-09,79.0,Paid,PAYPAL
PAY_500936,SUB_30466,2025-10-11,-79.0,Refunded,CREDIT_CARD
PAY_500937,SUB_30467,2025-03-12,-79.0,Refunded,CREDIT_CARD
PAY_500938,SUB_30467,2025-04-10,79.0,Failed,STRIPE
PAY_500939,SUB_30468,2025-11-09,29.0,Failed,ACH
PAY_500940,SUB_30468,2025-12-08,29.0,Paid,ACH
PAY_500941,SUB_30468,2026-01-09,-29.0,Refunded,STRIPE
PAY_500942,SUB_30469,2025-11-11,79.0,Paid,PAYPAL
PAY_500943,SUB_30470,2025-07-10,-29.0,Refunded,PAYPAL
PAY_500945,SUB_30472,2025-04-30,29.0,Failed,STRIPE
PAY_500946,SUB_30473,2025-01-19,79.0,Paid,PAYPAL
PAY_500947,SUB_30474,2025-08-11,-79.0,Refunded,ACH
PAY_500949,SUB_30476,2025-12-31,29.0,Paid,PAYPAL
PAY_500950,SUB_30477,2025-03-01,29.0,Paid,ACH
PAY_500951,SUB_30477,2025-03-29,29.0,Paid,CREDIT_CARD
PAY_500952,SUB_30477,2025-04-29,29.0,Paid,PAYPAL
PAY_500953,SUB_30477,2025-05-30,29.0,Failed,STRIPE
PAY_500954,SUB_30478,2025-01-09,29.0,Paid,ACH
PAY_500955,SUB_30478,2025-02-05,29.0,Failed,PAYPAL
PAY_500956,SUB_30478,2025-03-09,29.0,Paid,PAYPAL
PAY_500957,SUB_30478,2025-04-06,29.0,Paid,ACH
PAY_500958,SUB_30479,2025-12-27,79.0,Failed,ACH
PAY_500959,SUB_30480,2025-05-02,499.0,Failed,PAYPAL
PAY_500960,SUB_30480,2025-05-31,499.0,Paid,STRIPE
PAY_500961,SUB_30480,2025-06-28,499.0,Paid,STRIPE
PAY_500962,SUB_30480,2025-07-30,499.0,Paid,ACH
PAY_500963,SUB_30481,2025-03-23,79.0,Paid,CREDIT_CARD
PAY_500964,SUB_30482,2025-10-08,29.0,Failed,CREDIT_CARD
PAY_500965,SUB_30483,2025-03-30,79.0,Paid,PAYPAL
PAY_500966,SUB_30483,2025-04-28,-79.0,Refunded,CREDIT_CARD
PAY_500967,SUB_30483,2025-05-28,79.0,Failed,ACH
PAY_500968,SUB_30483,2025-06-27,-79.0,Refunded,STRIPE
PAY_500969,SUB_30484,2025-02-08,29.0,Failed,PAYPAL
PAY_500970,SUB_30485,2025-07-12,29.0,Paid,PAYPAL
PAY_500971,SUB_30485,2025-08-14,29.0,Failed,CREDIT_CARD
PAY_500972,SUB_30485,2025-09-13,-29.0,Refunded,STRIPE
PAY_500973,SUB_30486,2025-02-28,499.0,Paid,PAYPAL
PAY_500974,SUB_30487,2025-06-27,-29.0,Refunded,CREDIT_CARD
PAY_500975,SUB_30488,2025-12-21,79.0,Failed,STRIPE
PAY_500976,SUB_30488,2026-01-20,79.0,Paid,CREDIT_CARD
PAY_500977,SUB_30488,2026-02-17,79.0,Paid,CREDIT_CARD
PAY_500978,SUB_30488,2026-03-20,79.0,Failed,CREDIT_CARD
PAY_500979,SUB_30489,2025-10-23,29.0,Failed,PAYPAL
PAY_500980,SUB_30490,2025-09-02,499.0,Paid,PAYPAL
PAY_500981,SUB_30491,2025-01-04,499.0,Paid,PAYPAL
PAY_500982,SUB_30491,2025-02-03,-499.0,Refunded,PAYPAL
PAY_500983,SUB_30491,2025-03-05,499.0,Paid,CREDIT_CARD
PAY_500984,SUB_30491,2025-04-03,499.0,Paid,STRIPE
PAY_500985,SUB_30492,2025-08-01,-499.0,Refunded,STRIPE
PAY_500986,SUB_30492,2025-09-01,499.0,Paid,PAYPAL
PAY_500987,SUB_30492,2025-09-29,-499.0,Refunded,ACH
PAY_500989,SUB_30494,2025-04-17,79.0,Failed,CREDIT_CARD
PAY_500990,SUB_30494,2025-05-16,79.0,Paid,PAYPAL
PAY_500991,SUB_30494,2025-06-18,-79.0,Refunded,CREDIT_CARD
PAY_500992,SUB_30495,2025-04-02,499.0,Paid,STRIPE
PAY_500993,SUB_30496,2025-05-23,79.0,Paid,CREDIT_CARD
PAY_500998,SUB_30498,2025-04-09,29.0,Paid,CREDIT_CARD
PAY_500999,SUB_30499,2025-02-15,499.0,Paid,ACH
PAY_501000,SUB_30500,2025-07-29,79.0,Failed,CREDIT_CARD
PAY_501001,SUB_30500,2025-08-25,79.0,Failed,ACH
PAY_501002,SUB_30500,2025-09-27,79.0,Failed,ACH
PAY_501003,SUB_30500,2025-10-25,79.0,Failed,PAYPAL
PAY_501004,SUB_30501,2025-11-25,499.0,Paid,ACH
PAY_501006,SUB_30503,2025-01-16,-79.0,Refunded,STRIPE
PAY_501007,SUB_30504,2025-08-07,79.0,Paid,PAYPAL
PAY_501008,SUB_30505,2025-09-16,29.0,Failed,PAYPAL
PAY_501009,SUB_30506,2025-12-17,29.0,Failed,ACH
PAY_501010,SUB_30507,2025-07-15,79.0,Paid,PAYPAL
PAY_501011,SUB_30507,2025-08-12,79.0,Paid,PAYPAL
PAY_501012,SUB_30507,2025-09-11,-79.0,Refunded,PAYPAL
PAY_501013,SUB_30508,2025-05-16,79.0,Paid,STRIPE
PAY_501014,SUB_30509,2025-12-03,79.0,Paid,PAYPAL
PAY_501015,SUB_30510,2025-08-09,-499.0,Refunded,CREDIT_CARD
PAY_501016,SUB_30510,2025-09-07,499.0,Paid,STRIPE
PAY_501017,SUB_30510,2025-10-09,499.0,Paid,ACH
PAY_501018,SUB_30510,2025-11-07,499.0,Paid,STRIPE
PAY_501020,SUB_30512,2025-03-31,-499.0,Refunded,CREDIT_CARD
PAY_501021,SUB_30513,2025-07-07,499.0,Paid,PAYPAL
PAY_501022,SUB_30514,2025-10-11,499.0,Failed,ACH
PAY_501023,SUB_30514,2025-11-08,499.0,Paid,STRIPE
PAY_501024,SUB_30514,2025-12-07,499.0,Paid,ACH
PAY_501025,SUB_30515,2025-05-06,79.0,Paid,CREDIT_CARD
PAY_501026,SUB_30516,2025-09-24,-79.0,Refunded,PAYPAL
PAY_501027,SUB_30517,2025-11-20,79.0,Paid,ACH
PAY_501028,SUB_30517,2025-12-20,79.0,Paid,PAYPAL
PAY_501029,SUB_30517,2026-01-19,79.0,Failed,STRIPE
PAY_501030,SUB_30518,2025-02-10,499.0,Failed,ACH
PAY_501031,SUB_30518,2025-03-10,499.0,Paid,ACH
PAY_501032,SUB_30518,2025-04-12,499.0,Paid,ACH
PAY_501033,SUB_30519,2025-03-30,-79.0,Refunded,PAYPAL
PAY_501035,SUB_30521,2025-09-14,-29.0,Refunded,PAYPAL
PAY_501036,SUB_30521,2025-10-14,29.0,Failed,PAYPAL
PAY_501037,SUB_30521,2025-11-14,-29.0,Refunded,STRIPE
PAY_501038,SUB_30522,2025-05-01,-79.0,Refunded,STRIPE
PAY_501041,SUB_30524,2025-11-24,79.0,Paid,CREDIT_CARD
PAY_501043,SUB_30526,2025-09-28,-79.0,Refunded,CREDIT_CARD
PAY_501044,SUB_30526,2025-10-28,79.0,Failed,CREDIT_CARD
PAY_501045,SUB_30527,2025-11-27,-79.0,Refunded,ACH
PAY_501046,SUB_30527,2025-12-27,79.0,Paid,ACH
PAY_501047,SUB_30527,2026-01-25,79.0,Failed,CREDIT_CARD
PAY_501048,SUB_30527,2026-02-25,79.0,Paid,CREDIT_CARD
PAY_501049,SUB_30528,2025-10-31,-79.0,Refunded,STRIPE
PAY_501050,SUB_30528,2025-12-02,79.0,Paid,ACH
PAY_501051,SUB_30528,2025-12-29,-79.0,Refunded,CREDIT_CARD
PAY_501052,SUB_30528,2026-01-29,79.0,Paid,CREDIT_CARD
PAY_501053,SUB_30529,2025-02-28,79.0,Paid,ACH
PAY_501054,SUB_30530,2025-07-29,29.0,Paid,STRIPE
PAY_501055,SUB_30530,2025-08-30,29.0,Paid,PAYPAL
PAY_501056,SUB_30530,2025-09-27,29.0,Paid,PAYPAL
PAY_501057,SUB_30530,2025-10-28,29.0,Paid,ACH
PAY_501058,SUB_30531,2025-03-29,79.0,Paid,ACH
PAY_501059,SUB_30531,2025-04-27,79.0,Paid,STRIPE
PAY_501060,SUB_30531,2025-05-28,-79.0,Refunded,STRIPE
PAY_501061,SUB_30531,2025-06-28,79.0,Paid,CREDIT_CARD
PAY_501062,SUB_30532,2025-03-12,499.0,Paid,ACH
PAY_501063,SUB_30533,2025-08-24,29.0,Paid,PAYPAL
PAY_501064,SUB_30534,2025-02-26,79.0,Paid,STRIPE
PAY_501065,SUB_30534,2025-03-27,-79.0,Refunded,STRIPE
PAY_501066,SUB_30534,2025-04-28,79.0,Paid,ACH
PAY_501067,SUB_30534,2025-05-28,79.0,Paid,STRIPE
PAY_501068,SUB_30535,2026-01-03,79.0,Paid,PAYPAL
PAY_501069,SUB_30536,2025-02-01,29.0,Paid,PAYPAL
PAY_501070,SUB_30536,2025-03-01,29.0,Failed,ACH
PAY_501071,SUB_30536,2025-04-03,29.0,Paid,CREDIT_CARD
PAY_501072,SUB_30537,2025-11-01,499.0,Paid,PAYPAL
PAY_501073,SUB_30537,2025-12-04,499.0,Failed,CREDIT_CARD
PAY_501074,SUB_30538,2025-07-03,499.0,Paid,PAYPAL
PAY_501075,SUB_30539,2025-01-06,29.0,Failed,CREDIT_CARD
PAY_501076,SUB_30540,2025-05-21,-499.0,Refunded,CREDIT_CARD
PAY_501077,SUB_30540,2025-06-22,499.0,Failed,PAYPAL
PAY_501078,SUB_30540,2025-07-20,-499.0,Refunded,PAYPAL
PAY_501079,SUB_30540,2025-08-22,-499.0,Refunded,ACH
PAY_501080,SUB_30541,2025-04-11,-79.0,Refunded,STRIPE
PAY_501081,SUB_30541,2025-05-11,79.0,Paid,STRIPE
PAY_501082,SUB_30541,2025-06-13,79.0,Paid,PAYPAL
PAY_501083,SUB_30542,2025-08-04,-79.0,Refunded,STRIPE
PAY_501084,SUB_30542,2025-09-04,79.0,Failed,ACH
PAY_501085,SUB_30542,2025-10-05,-79.0,Refunded,PAYPAL
PAY_501086,SUB_30543,2025-04-08,29.0,Paid,CREDIT_CARD
PAY_501088,SUB_30545,2025-08-18,79.0,Paid,STRIPE
PAY_501089,SUB_30546,2025-06-14,-79.0,Refunded,STRIPE
PAY_501090,SUB_30547,2025-10-07,79.0,Failed,CREDIT_CARD
PAY_501091,SUB_30547,2025-11-08,79.0,Failed,PAYPAL
PAY_501095,SUB_30549,2025-12-18,-29.0,Refunded,CREDIT_CARD
PAY_501096,SUB_30550,2025-02-19,79.0,Failed,STRIPE
PAY_501097,SUB_30550,2025-03-22,79.0,Paid,STRIPE
PAY_501099,SUB_30552,2025-03-02,499.0,Failed,ACH
PAY_501100,SUB_30552,2025-04-01,499.0,Paid,STRIPE
PAY_501101,SUB_30553,2025-02-02,-79.0,Refunded,CREDIT_CARD
PAY_501102,SUB_30554,2025-05-23,499.0,Failed,CREDIT_CARD
PAY_501103,SUB_30554,2025-06-24,499.0,Paid,ACH
PAY_501104,SUB_30554,2025-07-21,-499.0,Refunded,STRIPE
PAY_501105,SUB_30554,2025-08-20,499.0,Paid,PAYPAL
PAY_501106,SUB_30555,2025-06-30,-79.0,Refunded,ACH
PAY_501107,SUB_30556,2025-09-26,79.0,Paid,STRIPE
PAY_501108,SUB_30556,2025-10-28,79.0,Failed,ACH
PAY_501109,SUB_30556,2025-11-25,79.0,Paid,CREDIT_CARD
PAY_501110,SUB_30556,2025-12-25,-79.0,Refunded,ACH
PAY_501111,SUB_30557,2025-07-20,-79.0,Refunded,ACH
PAY_501112,SUB_30557,2025-08-17,79.0,Failed,CREDIT_CARD
PAY_501113,SUB_30558,2025-12-14,79.0,Failed,PAYPAL
PAY_501114,SUB_30559,2025-08-05,79.0,Failed,CREDIT_CARD
PAY_501115,SUB_30560,2025-07-14,-79.0,Refunded,PAYPAL
PAY_501116,SUB_30561,2025-03-23,-79.0,Refunded,ACH
PAY_501117,SUB_30562,2025-09-05,79.0,Paid,CREDIT_CARD
PAY_501118,SUB_30562,2025-10-04,79.0,Paid,PAYPAL
PAY_501119,SUB_30562,2025-11-04,79.0,Paid,ACH
PAY_501120,SUB_30562,2025-12-03,79.0,Paid,CREDIT_CARD
PAY_501121,SUB_30563,2025-06-07,-79.0,Refunded,STRIPE
PAY_501122,SUB_30564,2025-07-01,79.0,Failed,STRIPE
PAY_501123,SUB_30564,2025-08-01,79.0,Paid,STRIPE
PAY_501124,SUB_30564,2025-09-01,79.0,Paid,PAYPAL
PAY_501125,SUB_30564,2025-10-01,-79.0,Refunded,PAYPAL
PAY_501126,SUB_30565,2025-07-23,-79.0,Refunded,ACH
PAY_501127,SUB_30566,2025-02-07,79.0,Failed,ACH
PAY_501128,SUB_30567,2025-03-23,29.0,Paid,CREDIT_CARD
PAY_501129,SUB_30567,2025-04-23,29.0,Paid,ACH
PAY_501130,SUB_30567,2025-05-24,29.0,Paid,PAYPAL
PAY_501131,SUB_30567,2025-06-20,29.0,Failed,STRIPE
PAY_501132,SUB_30568,2025-03-25,499.0,Paid,ACH
PAY_501133,SUB_30568,2025-04-24,499.0,Paid,ACH
PAY_501134,SUB_30568,2025-05-24,499.0,Paid,CREDIT_CARD
PAY_501135,SUB_30569,2025-05-16,-79.0,Refunded,PAYPAL
PAY_501136,SUB_30570,2025-08-17,79.0,Failed,PAYPAL
PAY_501137,SUB_30571,2025-09-24,79.0,Paid,PAYPAL
PAY_501142,SUB_30573,2025-05-12,-29.0,Refunded,STRIPE
PAY_501143,SUB_30574,2025-07-12,79.0,Paid,PAYPAL
PAY_501144,SUB_30575,2025-10-24,29.0,Paid,PAYPAL
PAY_501145,SUB_30576,2025-06-09,29.0,Paid,PAYPAL
PAY_501146,SUB_30576,2025-07-11,29.0,Paid,CREDIT_CARD
PAY_501147,SUB_30576,2025-08-08,29.0,Paid,CREDIT_CARD
PAY_501148,SUB_30576,2025-09-07,29.0,Failed,STRIPE
PAY_501149,SUB_30577,2025-08-02,79.0,Paid,PAYPAL
PAY_501150,SUB_30577,2025-08-29,-79.0,Refunded,PAYPAL
PAY_501151,SUB_30577,2025-09-28,-79.0,Refunded,ACH
PAY_501152,SUB_30577,2025-10-31,79.0,Paid,ACH
PAY_501153,SUB_30578,2025-06-07,79.0,Paid,PAYPAL
PAY_501154,SUB_30579,2025-10-27,79.0,Paid,STRIPE
PAY_501155,SUB_30579,2025-11-26,79.0,Paid,ACH
PAY_501156,SUB_30579,2025-12-25,-79.0,Refunded,PAYPAL
PAY_501157,SUB_30579,2026-01-25,79.0,Failed,CREDIT_CARD
PAY_501158,SUB_30580,2025-06-03,-79.0,Refunded,PAYPAL
PAY_501160,SUB_30582,2025-11-02,499.0,Failed,STRIPE
PAY_501161,SUB_30582,2025-12-01,499.0,Paid,CREDIT_CARD
PAY_501162,SUB_30582,2026-01-03,499.0,Failed,CREDIT_CARD
PAY_501163,SUB_30583,2025-12-13,79.0,Paid,PAYPAL
PAY_501164,SUB_30583,2026-01-11,79.0,Paid,CREDIT_CARD
PAY_501165,SUB_30583,2026-02-12,79.0,Failed,PAYPAL
PAY_501166,SUB_30583,2026-03-12,79.0,Paid,ACH
PAY_501167,SUB_30584,2025-06-15,499.0,Paid,PAYPAL
PAY_501168,SUB_30584,2025-07-16,-499.0,Refunded,PAYPAL
PAY_501169,SUB_30584,2025-08-13,-499.0,Refunded,ACH
PAY_501170,SUB_30584,2025-09-15,499.0,Failed,PAYPAL
PAY_501171,SUB_30585,2025-05-02,-499.0,Refunded,STRIPE
PAY_501173,SUB_30587,2025-10-12,-29.0,Refunded,STRIPE
PAY_501174,SUB_30587,2025-11-10,-29.0,Refunded,STRIPE
PAY_501175,SUB_30587,2025-12-09,29.0,Failed,STRIPE
PAY_501176,SUB_30587,2026-01-10,29.0,Paid,ACH
PAY_501177,SUB_30588,2025-05-21,29.0,Paid,STRIPE
PAY_501178,SUB_30588,2025-06-22,29.0,Paid,STRIPE
PAY_501179,SUB_30588,2025-07-22,29.0,Paid,PAYPAL
PAY_501180,SUB_30588,2025-08-22,29.0,Paid,ACH
PAY_501181,SUB_30589,2025-03-20,79.0,Paid,CREDIT_CARD
PAY_501182,SUB_30589,2025-04-21,79.0,Paid,STRIPE
PAY_501183,SUB_30589,2025-05-20,79.0,Failed,CREDIT_CARD
PAY_501184,SUB_30590,2025-08-06,29.0,Paid,ACH
PAY_501185,SUB_30590,2025-09-03,29.0,Paid,CREDIT_CARD
PAY_501186,SUB_30590,2025-10-05,29.0,Paid,PAYPAL
PAY_501187,SUB_30590,2025-11-05,29.0,Failed,ACH
PAY_501188,SUB_30591,2025-03-17,-29.0,Refunded,ACH
PAY_501189,SUB_30592,2025-10-05,499.0,Paid,STRIPE
PAY_501190,SUB_30592,2025-11-05,499.0,Paid,PAYPAL
PAY_501191,SUB_30593,2025-07-05,-499.0,Refunded,CREDIT_CARD
PAY_501192,SUB_30594,2025-11-15,79.0,Paid,ACH
PAY_501193,SUB_30595,2025-08-16,79.0,Paid,PAYPAL
PAY_501194,SUB_30596,2025-04-26,-29.0,Refunded,STRIPE
PAY_501195,SUB_30597,2025-01-12,29.0,Failed,CREDIT_CARD
PAY_501196,SUB_30598,2025-05-15,-79.0,Refunded,CREDIT_CARD
PAY_501197,SUB_30599,2025-01-27,499.0,Paid,CREDIT_CARD
PAY_501198,SUB_30600,2025-08-31,-79.0,Refunded,STRIPE
PAY_501199,SUB_30601,2025-08-20,499.0,Failed,CREDIT_CARD
PAY_501200,SUB_30602,2025-04-12,79.0,Paid,ACH
PAY_501201,SUB_30602,2025-05-11,-79.0,Refunded,ACH
PAY_501202,SUB_30603,2025-10-23,-79.0,Refunded,STRIPE
PAY_501203,SUB_30603,2025-11-22,79.0,Paid,ACH
PAY_501204,SUB_30603,2025-12-22,79.0,Failed,STRIPE
PAY_501205,SUB_30604,2025-11-18,79.0,Paid,STRIPE
PAY_501206,SUB_30604,2025-12-20,79.0,Paid,STRIPE
PAY_501207,SUB_30605,2025-04-16,-79.0,Refunded,ACH
PAY_501208,SUB_30605,2025-05-18,-79.0,Refunded,PAYPAL
PAY_501209,SUB_30606,2025-04-23,79.0,Paid,STRIPE
PAY_501210,SUB_30606,2025-05-24,79.0,Paid,CREDIT_CARD
PAY_501211,SUB_30607,2025-07-27,-79.0,Refunded,CREDIT_CARD
PAY_501212,SUB_30608,2025-03-24,-29.0,Refunded,PAYPAL
PAY_501213,SUB_30609,2025-03-01,79.0,Paid,STRIPE
PAY_501214,SUB_30609,2025-04-01,79.0,Failed,CREDIT_CARD
PAY_501215,SUB_30609,2025-05-01,-79.0,Refunded,ACH
PAY_501216,SUB_30609,2025-05-31,79.0,Paid,CREDIT_CARD
PAY_501217,SUB_30610,2025-07-28,-499.0,Refunded,ACH
PAY_501218,SUB_30611,2025-08-03,-79.0,Refunded,CREDIT_CARD
PAY_501219,SUB_30612,2025-03-05,79.0,Paid,STRIPE
PAY_501220,SUB_30612,2025-04-05,-79.0,Refunded,CREDIT_CARD
PAY_501221,SUB_30612,2025-05-04,79.0,Paid,PAYPAL
PAY_501224,SUB_30615,2025-06-30,79.0,Paid,PAYPAL
PAY_501225,SUB_30615,2025-07-29,-79.0,Refunded,ACH
PAY_501226,SUB_30615,2025-08-28,-79.0,Refunded,ACH
