Usage_Id,Customer_Id,Event_Date,Feature_Name,Login_Count,Session_Minutes
USG_709645,CUST_2389,2025-11-02,Billing_Edit,2,61.97
USG_709646,CUST_2389,2025-09-10,Api_Post,7,19.34
USG_709647,CUST_2389,2025-02-23,Billing_Edit,3,115.12
USG_709648,CUST_2389,2025-11-21,Team_Invite,6,74.58
USG_709649,CUST_2389,2025-07-06,Billing_Edit,4,54.43
USG_709650,CUST_2389,2025-02-16,Api_Post,1,100.66
USG_709651,CUST_2389,2025-11-01,Billing_Edit,1,32.66
USG_709652,CUST_2389,2025-10-13,Team_Invite,6,21.76
USG_709653,CUST_2389,2025-11-23,Dashboard_View,2,51.38
USG_709654,CUST_2389,2025-05-13,Billing_Edit,3,15.09
USG_709655,CUST_2389,2025-02-26,Dashboard_View,8,113.55
USG_709656,CUST_2389,2025-03-08,Billing_Edit,1,34.64
USG_709657,CUST_2390,2025-10-10,Dashboard_View,5,24.62
USG_709658,CUST_2390,2025-11-19,Export_Csv,2,21.32
USG_709659,CUST_2390,2025-08-07,Export_Csv,7,79.21
USG_709660,CUST_2390,2025-01-26,Dashboard_View,3,105.72
USG_709661,CUST_2390,2025-01-07,Dashboard_View,6,64.27
USG_709662,CUST_2390,2025-09-17,Api_Post,6,55.83
USG_709663,CUST_2390,2025-06-23,Team_Invite,7,46.01
USG_709664,CUST_2390,2025-11-10,Team_Invite,5,9.49
USG_709665,CUST_2390,2025-06-21,Api_Post,3,19.16
USG_709666,CUST_2390,2025-01-17,Team_Invite,1,90.05
USG_709667,CUST_2390,2025-01-08,Export_Csv,8,9.04
USG_709668,CUST_2390,2025-02-18,Billing_Edit,1,35.6
USG_709669,CUST_2390,2025-09-30,Team_Invite,4,26.39
USG_709670,CUST_2390,2025-08-04,Team_Invite,6,116.19
USG_709671,CUST_2390,2025-01-05,Api_Post,3,32.96
USG_709672,CUST_2390,2025-05-15,Dashboard_View,4,55.18
USG_709673,CUST_2390,2025-06-23,Api_Post,8,50.16
USG_709674,CUST_2390,2025-10-09,Api_Post,1,34.84
USG_709675,CUST_2390,2025-03-01,Export_Csv,3,117.9
USG_709676,CUST_2390,2025-03-24,Billing_Edit,2,92.69
USG_709677,CUST_2390,2025-09-20,Billing_Edit,5,8.57
USG_709678,CUST_2390,2025-11-09,Export_Csv,4,111.32
USG_709679,CUST_2390,2025-10-29,Export_Csv,3,105.88
USG_709680,CUST_2390,2025-01-05,Export_Csv,6,102.91
USG_709681,CUST_2390,2025-04-08,Billing_Edit,8,44.15
USG_709682,CUST_2390,2025-08-15,Export_Csv,1,96.18
USG_709683,CUST_2390,2025-12-09,Dashboard_View,5,21.78
USG_709684,CUST_2390,2025-10-25,Dashboard_View,2,47.75
USG_709685,CUST_2391,2025-04-10,Dashboard_View,4,101.26
USG_709686,CUST_2391,2025-02-09,Export_Csv,6,115.34
USG_709687,CUST_2391,2025-04-09,Team_Invite,4,101.19
USG_709688,CUST_2391,2025-07-29,Team_Invite,8,18.07
USG_709689,CUST_2391,2025-10-02,Dashboard_View,6,58.91
USG_709690,CUST_2391,2025-09-16,Billing_Edit,6,30.13
USG_709691,CUST_2391,2025-02-16,Team_Invite,3,10.63
USG_709692,CUST_2391,2025-04-27,Unknown,8,52.32
USG_709693,CUST_2391,2025-09-09,Dashboard_View,6,94.85
USG_709694,CUST_2391,2025-05-01,Dashboard_View,7,96.48
USG_709695,CUST_2391,2025-03-02,Billing_Edit,3,101.64
USG_709696,CUST_2391,2025-01-20,Billing_Edit,1,12.76
USG_709697,CUST_2391,2025-07-04,Api_Post,6,59.77
USG_709698,CUST_2391,2025-09-14,Billing_Edit,5,112.8
USG_709699,CUST_2391,2025-05-22,Export_Csv,1,77.78
USG_709700,CUST_2391,2025-05-03,Team_Invite,2,93.4
USG_709701,CUST_2391,2025-03-09,Billing_Edit,5,31.09
USG_709702,CUST_2391,2025-08-04,Export_Csv,2,56.53
USG_709703,CUST_2391,2025-03-20,Api_Post,3,57.02
USG_709704,CUST_2391,2025-04-10,Api_Post,5,113.75
USG_709705,CUST_2391,2025-05-20,Api_Post,4,34.41
USG_709706,CUST_2391,2025-01-05,Unknown,5,42.27
USG_709707,CUST_2391,2025-06-16,Team_Invite,7,83.17
USG_709708,CUST_2391,2025-11-25,Api_Post,2,70.24
USG_709709,CUST_2391,2025-05-01,Billing_Edit,4,28.6
USG_709710,CUST_2391,2025-12-15,Export_Csv,7,17.71
USG_709711,CUST_2391,2025-01-11,Dashboard_View,4,38.5
USG_709712,CUST_2391,2025-06-04,Export_Csv,8,100.45
USG_709713,CUST_2391,2025-09-05,Export_Csv,5,47.73
USG_709714,CUST_2392,2025-08-02,Billing_Edit,5,17.01
USG_709715,CUST_2392,2025-12-04,Export_Csv,7,48.39
USG_709716,CUST_2392,2025-07-26,Api_Post,5,88.23
USG_709717,CUST_2392,2025-07-24,Team_Invite,3,5.67
USG_709718,CUST_2392,2025-01-13,Billing_Edit,4,18.43
USG_709719,CUST_2392,2025-03-16,Billing_Edit,1,35.47
USG_709720,CUST_2392,2025-07-28,Export_Csv,2,45.09
USG_709721,CUST_2392,2025-04-03,Dashboard_View,4,60.79
USG_709722,CUST_2392,2025-08-31,Export_Csv,2,105.07
USG_709723,CUST_2392,2025-09-04,Team_Invite,4,62.87
USG_709724,CUST_2392,2025-09-08,Api_Post,4,68.89
USG_709725,CUST_2392,2025-02-20,Export_Csv,2,36.04
USG_709726,CUST_2392,2025-12-08,Dashboard_View,7,90.81
USG_709727,CUST_2392,2025-03-27,Team_Invite,1,42.7
USG_709728,CUST_2392,2025-01-09,Api_Post,8,98.55
USG_709729,CUST_2392,2025-10-17,Export_Csv,1,78.53
USG_709730,CUST_2392,2025-06-05,Team_Invite,6,21.72
USG_709731,CUST_2392,2025-11-11,Billing_Edit,8,76.41
USG_709732,CUST_2392,2025-01-03,Team_Invite,2,41.29
USG_709733,CUST_2392,2025-06-11,Export_Csv,7,77.92
USG_709734,CUST_2392,2025-06-16,Billing_Edit,7,76.11
USG_709735,CUST_2392,2025-01-15,Api_Post,4,26.78
USG_709736,CUST_2392,2025-11-01,Billing_Edit,8,107.61
USG_709737,CUST_2392,2025-02-19,Dashboard_View,2,94.21
USG_709738,CUST_2392,2025-07-23,Export_Csv,1,6.68
USG_709739,CUST_2392,2025-07-11,Billing_Edit,6,46.06
USG_709740,CUST_2392,2025-03-10,Dashboard_View,2,111.5
USG_709741,CUST_2392,2025-10-10,Team_Invite,5,12.81
USG_709776,CUST_2394,2025-04-01,Billing_Edit,5,82.81
USG_709777,CUST_2394,2025-04-02,Api_Post,4,110.49
USG_709778,CUST_2394,2025-09-23,Export_Csv,5,54.61
USG_709779,CUST_2394,2025-10-07,Dashboard_View,6,19.06
USG_709780,CUST_2394,2025-08-30,Dashboard_View,5,18.79
USG_709781,CUST_2394,2025-01-26,Export_Csv,8,114.66
USG_709782,CUST_2394,2025-12-09,Billing_Edit,4,91.95
USG_709783,CUST_2394,2025-02-02,Unknown,5,55.7
USG_709784,CUST_2394,2025-03-02,Billing_Edit,6,20.72
USG_709785,CUST_2394,2025-11-12,Export_Csv,6,47.24
USG_709786,CUST_2394,2025-05-03,Api_Post,6,21.85
USG_709787,CUST_2394,2025-11-11,Billing_Edit,5,30.47
USG_709788,CUST_2394,2025-06-21,Api_Post,8,62.18
USG_709789,CUST_2394,2025-05-24,Api_Post,7,94.42
USG_709790,CUST_2394,2025-02-12,Api_Post,3,48.07
USG_709791,CUST_2394,2025-06-01,Team_Invite,1,43.12
USG_709792,CUST_2394,2025-01-23,Api_Post,4,50.46
USG_709793,CUST_2394,2025-02-12,Export_Csv,4,81.9
USG_709794,CUST_2394,2025-02-05,Team_Invite,1,112.39
USG_709795,CUST_2394,2025-05-25,Billing_Edit,7,94.17
USG_709796,CUST_2394,2025-07-09,Dashboard_View,3,38.83
USG_709797,CUST_2394,2025-09-02,Billing_Edit,1,85.94
USG_709798,CUST_2394,2025-12-13,Team_Invite,5,6.98
USG_709799,CUST_2394,2025-01-26,Team_Invite,1,119.13
USG_709800,CUST_2394,2025-06-09,Billing_Edit,2,105.83
USG_709801,CUST_2394,2025-07-11,Billing_Edit,4,113.76
USG_709802,CUST_2394,2025-05-23,Unknown,8,81.7
USG_709803,CUST_2394,2025-04-23,Dashboard_View,6,12.1
USG_709804,CUST_2394,2025-11-10,Api_Post,3,88.18
USG_709805,CUST_2394,2025-04-17,Team_Invite,7,78.99
USG_709806,CUST_2394,2025-04-27,Dashboard_View,3,72.54
USG_709807,CUST_2394,2025-11-17,Team_Invite,1,96.36
USG_709808,CUST_2395,2025-04-19,Api_Post,1,100.39
USG_709809,CUST_2395,2025-09-29,Api_Post,2,119.9
USG_709810,CUST_2395,2025-11-18,Team_Invite,7,93.64
USG_709811,CUST_2395,2025-10-10,Team_Invite,3,6.89
USG_709812,CUST_2395,2025-02-23,Team_Invite,5,16.58
USG_709813,CUST_2395,2025-06-21,Dashboard_View,7,117.01
USG_709814,CUST_2395,2025-08-13,Team_Invite,7,93.7
USG_709815,CUST_2395,2025-07-22,Billing_Edit,6,6.06
USG_709816,CUST_2395,2025-11-06,Api_Post,2,99.64
USG_709817,CUST_2395,2025-09-16,Dashboard_View,5,69.75
USG_709818,CUST_2395,2025-06-09,Api_Post,7,54.26
USG_709819,CUST_2395,2025-03-06,Api_Post,1,61.85
USG_709820,CUST_2395,2025-05-01,Dashboard_View,2,17.87
USG_709821,CUST_2395,2025-11-06,Export_Csv,4,5.33
USG_709822,CUST_2395,2025-11-09,Billing_Edit,5,77.2
USG_709823,CUST_2395,2025-11-15,Billing_Edit,5,83.4
USG_709824,CUST_2395,2025-04-29,Billing_Edit,6,15.45
USG_709825,CUST_2395,2025-02-12,Dashboard_View,5,31.04
USG_709826,CUST_2395,2025-11-03,Api_Post,4,63.41
USG_709827,CUST_2395,2025-06-14,Billing_Edit,3,64.13
USG_709828,CUST_2395,2025-08-02,Export_Csv,5,12.69
USG_709829,CUST_2395,2025-08-06,Export_Csv,3,62.97
USG_709830,CUST_2395,2025-03-05,Billing_Edit,4,46.45
USG_709831,CUST_2395,2025-01-08,Export_Csv,7,6.38
USG_709832,CUST_2395,2025-05-07,Export_Csv,7,118.19
USG_709833,CUST_2395,2025-10-06,Dashboard_View,7,38.76
USG_709834,CUST_2395,2025-05-31,Dashboard_View,2,86.72
USG_709835,CUST_2395,2025-04-18,Unknown,5,78.37
USG_709836,CUST_2395,2025-01-17,Export_Csv,4,57.05
USG_709837,CUST_2395,2025-08-02,Billing_Edit,3,43.37
USG_709838,CUST_2396,2025-05-05,Export_Csv,8,24.32
USG_709839,CUST_2396,2025-02-27,Dashboard_View,6,31.75
USG_709840,CUST_2396,2025-01-28,Dashboard_View,7,81.33
USG_709841,CUST_2396,2025-07-17,Api_Post,6,107.53
USG_709842,CUST_2396,2025-11-16,Team_Invite,4,22.35
USG_709843,CUST_2396,2025-09-11,Export_Csv,7,36.05
USG_709844,CUST_2396,2025-05-09,Dashboard_View,3,24.26
USG_709845,CUST_2396,2025-03-13,Billing_Edit,7,118.24
USG_709846,CUST_2396,2025-07-09,Team_Invite,4,58.01
USG_709847,CUST_2396,2025-09-03,Dashboard_View,2,94.4
USG_709848,CUST_2396,2025-12-13,Export_Csv,6,51.61
USG_709849,CUST_2396,2025-07-29,Billing_Edit,3,5.87
USG_709850,CUST_2396,2025-10-28,Dashboard_View,6,100.54
USG_709851,CUST_2396,2025-12-03,Team_Invite,1,53.95
USG_709852,CUST_2397,2025-08-24,Team_Invite,1,16.19
USG_709853,CUST_2397,2025-05-31,Export_Csv,1,19.76
USG_709854,CUST_2397,2025-02-25,Api_Post,4,38.91
USG_709855,CUST_2397,2025-07-24,Api_Post,3,82.95
USG_709856,CUST_2397,2025-03-16,Team_Invite,7,88.97
USG_709857,CUST_2397,2025-03-14,Export_Csv,4,38.2
USG_709858,CUST_2397,2025-12-12,Export_Csv,1,84.26
USG_709859,CUST_2397,2025-08-07,Api_Post,7,46.25
USG_709860,CUST_2397,2025-04-02,Billing_Edit,2,26.18
USG_709861,CUST_2397,2025-11-03,Team_Invite,3,18.55
USG_709862,CUST_2397,2025-06-18,Dashboard_View,5,28.98
USG_709863,CUST_2397,2025-03-07,Api_Post,6,8.77
USG_709864,CUST_2397,2025-12-15,Dashboard_View,2,65.5
USG_709865,CUST_2398,2025-10-16,Billing_Edit,2,11.66
USG_709866,CUST_2398,2025-07-14,Team_Invite,6,83.86
USG_709867,CUST_2398,2025-10-03,Billing_Edit,1,52.79
USG_709868,CUST_2398,2025-04-30,Billing_Edit,8,85.22
USG_709869,CUST_2398,2025-05-19,Api_Post,1,91.15
USG_709870,CUST_2398,2025-10-28,Api_Post,1,114.54
USG_709871,CUST_2398,2025-09-17,Export_Csv,8,115.94
USG_709872,CUST_2398,2025-09-27,Export_Csv,6,14.75
USG_709873,CUST_2398,2025-01-02,Team_Invite,5,109.05
USG_709874,CUST_2398,2025-04-13,Billing_Edit,5,102.03
USG_709875,CUST_2398,2025-10-31,Team_Invite,3,53.42
USG_709876,CUST_2398,2025-03-17,Api_Post,1,57.77
USG_709877,CUST_2398,2025-11-30,Export_Csv,1,41.69
USG_709878,CUST_2398,2025-07-20,Unknown,5,40.91
USG_709879,CUST_2398,2025-05-24,Api_Post,6,83.88
USG_709880,CUST_2398,2025-09-05,Export_Csv,2,31.69
USG_709881,CUST_2398,2025-10-04,Api_Post,1,112.03
USG_709882,CUST_2398,2025-11-21,Team_Invite,4,39.66
USG_709883,CUST_2399,2025-04-26,Dashboard_View,1,53.43
USG_709884,CUST_2399,2025-04-29,Dashboard_View,3,79.22
USG_709885,CUST_2399,2025-08-05,Dashboard_View,8,85.89
USG_709886,CUST_2399,2025-11-20,Export_Csv,6,22.36
USG_709887,CUST_2399,2025-01-25,Billing_Edit,5,107.08
USG_709888,CUST_2399,2025-01-25,Api_Post,8,27.53
USG_709889,CUST_2399,2025-12-07,Dashboard_View,8,16.78
USG_709890,CUST_2399,2025-04-09,Billing_Edit,3,36.3
USG_709891,CUST_2399,2025-10-04,Team_Invite,4,6.84
USG_709892,CUST_2399,2025-10-16,Api_Post,4,71.93
USG_709893,CUST_2400,2025-10-20,Export_Csv,3,51.44
USG_709894,CUST_2400,2025-02-23,Api_Post,5,6.52
USG_709895,CUST_2400,2025-07-21,Dashboard_View,2,67.15
USG_709896,CUST_2400,2025-06-06,Export_Csv,4,12.41
USG_709897,CUST_2400,2025-07-02,Dashboard_View,5,39.35
USG_709898,CUST_2400,2025-09-03,Export_Csv,1,112.58
USG_709899,CUST_2400,2025-07-18,Export_Csv,3,5.5
USG_709900,CUST_2400,2025-12-14,Unknown,1,9.33
USG_709901,CUST_2400,2025-09-29,Dashboard_View,2,62.38
USG_709902,CUST_2400,2025-11-12,Billing_Edit,2,86.58
USG_709903,CUST_2400,2025-04-06,Dashboard_View,5,9.61
USG_709904,CUST_2400,2025-09-30,Team_Invite,1,17.97
USG_709905,CUST_2400,2025-04-07,Dashboard_View,8,81.13
USG_709906,CUST_2400,2025-02-15,Unknown,4,87.1
USG_709907,CUST_2400,2025-08-09,Team_Invite,4,12.82
USG_709908,CUST_2400,2025-03-21,Export_Csv,1,98.89
USG_709909,CUST_2400,2025-02-22,Dashboard_View,5,24.87
USG_709910,CUST_2400,2025-10-06,Billing_Edit,3,102.9
USG_709911,CUST_2400,2025-09-24,Team_Invite,4,50.35
USG_709912,CUST_2400,2025-03-19,Dashboard_View,3,14.95
USG_709913,CUST_2400,2025-10-19,Dashboard_View,2,109.41
USG_709914,CUST_2400,2025-07-04,Api_Post,4,85.1
USG_709915,CUST_2400,2025-03-27,Billing_Edit,7,65.16
USG_709916,CUST_2400,2025-06-22,Export_Csv,8,30.71
USG_709917,CUST_2400,2025-10-01,Team_Invite,1,5.34
USG_709918,CUST_2400,2025-06-08,Api_Post,3,119.15
USG_709919,CUST_2400,2025-01-14,Export_Csv,2,30.29
USG_709920,CUST_2400,2025-06-26,Billing_Edit,7,81.1
USG_709921,CUST_2400,2025-10-04,Api_Post,6,35.21
USG_709922,CUST_2400,2025-10-27,Dashboard_View,7,46.51
USG_709923,CUST_2400,2025-03-24,Team_Invite,5,86.67
USG_709924,CUST_2400,2025-02-03,Api_Post,4,84.23
USG_709925,CUST_2401,2025-05-27,Dashboard_View,7,22.43
USG_709926,CUST_2401,2025-07-23,Api_Post,8,109.96
USG_709927,CUST_2401,2025-05-03,Api_Post,4,15.13
USG_709928,CUST_2401,2025-05-20,Team_Invite,1,57.15
USG_709929,CUST_2401,2025-05-06,Api_Post,2,82.78
USG_709930,CUST_2401,2025-03-13,Export_Csv,5,97.59
USG_709931,CUST_2401,2025-07-06,Export_Csv,5,83.94
USG_709932,CUST_2401,2025-03-17,Dashboard_View,1,110.02
USG_709933,CUST_2401,2025-12-15,Dashboard_View,3,13.19
USG_709934,CUST_2401,2025-03-28,Export_Csv,3,10.86
USG_709935,CUST_2401,2025-08-26,Team_Invite,4,63.86
USG_709936,CUST_2401,2025-09-11,Dashboard_View,7,61.66
USG_709937,CUST_2401,2025-02-25,Export_Csv,2,105.51
USG_709938,CUST_2401,2025-09-18,Export_Csv,4,24.51
USG_709939,CUST_2401,2025-08-13,Api_Post,5,71.46
USG_709940,CUST_2401,2025-01-31,Dashboard_View,8,66.97
USG_709941,CUST_2401,2025-10-25,Billing_Edit,5,88.24
USG_709942,CUST_2401,2025-03-09,Api_Post,6,76.79
USG_709943,CUST_2401,2025-03-22,Billing_Edit,7,60.18
USG_709944,CUST_2401,2025-03-21,Dashboard_View,2,82.05
USG_709945,CUST_2401,2025-07-05,Api_Post,1,34.58
USG_709946,CUST_2401,2025-08-29,Billing_Edit,5,13.25
USG_709947,CUST_2401,2025-09-22,Billing_Edit,3,40.18
USG_709948,CUST_2401,2025-11-26,Dashboard_View,6,43.15
USG_709949,CUST_2401,2025-11-04,Dashboard_View,2,33.04
USG_709950,CUST_2401,2025-11-29,Dashboard_View,6,109.17
USG_709951,CUST_2401,2025-11-02,Api_Post,6,7.47
USG_709952,CUST_2401,2025-11-13,Unknown,7,76.08
USG_709953,CUST_2401,2025-01-21,Dashboard_View,2,103.39
USG_709954,CUST_2401,2025-01-08,Api_Post,1,104.74
USG_709955,CUST_2401,2025-07-16,Export_Csv,2,62.06
USG_709956,CUST_2401,2025-01-27,Team_Invite,2,14.95
USG_709957,CUST_2401,2025-07-18,Export_Csv,8,92.39
USG_709958,CUST_2401,2025-05-04,Dashboard_View,2,45.23
USG_709959,CUST_2401,2025-08-19,Team_Invite,7,44.26
USG_709960,CUST_2401,2025-04-30,Dashboard_View,6,119.17
USG_709961,CUST_2402,2025-03-28,Team_Invite,8,20.61
USG_709962,CUST_2402,2025-05-09,Api_Post,6,92.65
USG_709963,CUST_2402,2025-08-01,Dashboard_View,1,112.01
USG_709964,CUST_2402,2025-08-11,Billing_Edit,7,119.5
USG_709965,CUST_2402,2025-08-10,Dashboard_View,5,114.04
USG_709966,CUST_2402,2025-02-19,Dashboard_View,7,81.01
USG_709967,CUST_2402,2025-03-20,Dashboard_View,8,84.84
USG_709968,CUST_2402,2025-03-10,Export_Csv,5,48.91
USG_709969,CUST_2402,2025-05-31,Team_Invite,3,88.11
USG_709970,CUST_2402,2025-07-05,Api_Post,4,44.73
USG_709971,CUST_2402,2025-06-21,Dashboard_View,1,36.19
USG_709972,CUST_2402,2025-06-21,Export_Csv,2,74.3
USG_709973,CUST_2402,2025-09-29,Dashboard_View,4,28.21
USG_709974,CUST_2402,2025-11-20,Export_Csv,4,118.28
USG_709975,CUST_2402,2025-10-31,Team_Invite,1,57.69
USG_709976,CUST_2402,2025-10-02,Api_Post,2,102.37
USG_709977,CUST_2402,2025-10-10,Dashboard_View,2,84.81
USG_709978,CUST_2402,2025-04-20,Team_Invite,2,73.91
USG_709979,CUST_2402,2025-07-01,Team_Invite,8,15.28
USG_709980,CUST_2402,2025-07-22,Billing_Edit,6,46.77
USG_709981,CUST_2402,2025-11-27,Api_Post,3,11.62
USG_709982,CUST_2402,2025-10-17,Billing_Edit,3,22.33
USG_709983,CUST_2402,2025-07-01,Api_Post,7,89.71
USG_709984,CUST_2402,2025-01-08,Export_Csv,2,103.94
USG_709985,CUST_2402,2025-09-13,Team_Invite,6,49.62
USG_709986,CUST_2402,2025-04-10,Dashboard_View,2,36.24
USG_709987,CUST_2402,2025-02-02,Team_Invite,2,35.36
USG_709988,CUST_2402,2025-08-14,Team_Invite,5,72.82
USG_709989,CUST_2402,2025-03-17,Unknown,4,33.22
USG_710027,CUST_2404,2025-06-28,Dashboard_View,8,72.19
USG_710028,CUST_2404,2025-01-24,Dashboard_View,1,101.42
USG_710029,CUST_2404,2025-08-14,Team_Invite,7,28.89
USG_710030,CUST_2404,2025-06-15,Billing_Edit,4,17.15
USG_710031,CUST_2404,2025-11-29,Billing_Edit,4,47.94
USG_710032,CUST_2404,2025-06-11,Dashboard_View,3,93.3
USG_710033,CUST_2404,2025-09-17,Billing_Edit,4,10.51
USG_710034,CUST_2404,2025-09-12,Api_Post,8,92.13
USG_710035,CUST_2404,2025-05-24,Billing_Edit,7,9.05
USG_710036,CUST_2404,2025-01-28,Api_Post,7,16.67
USG_710037,CUST_2404,2025-06-16,Billing_Edit,5,81.18
USG_710038,CUST_2404,2025-02-10,Export_Csv,1,54.65
USG_710039,CUST_2404,2025-04-29,Dashboard_View,1,50.25
USG_710040,CUST_2404,2025-04-02,Export_Csv,6,28.52
USG_710041,CUST_2404,2025-05-23,Dashboard_View,1,32.37
USG_710042,CUST_2404,2025-08-20,Billing_Edit,5,34.55
USG_710043,CUST_2405,2025-06-20,Dashboard_View,7,83.26
USG_710044,CUST_2405,2025-02-16,Export_Csv,4,111.25
USG_710045,CUST_2405,2025-08-27,Team_Invite,7,87.26
USG_710046,CUST_2405,2025-02-22,Dashboard_View,6,14.64
USG_710047,CUST_2405,2025-04-07,Export_Csv,4,117.64
USG_710048,CUST_2405,2025-03-28,Export_Csv,8,76.21
USG_710049,CUST_2405,2025-08-22,Billing_Edit,6,89.7
USG_710050,CUST_2405,2025-03-04,Api_Post,1,36.4
USG_710051,CUST_2405,2025-01-18,Dashboard_View,6,91.41
USG_710052,CUST_2405,2025-09-14,Export_Csv,2,75.59
USG_710053,CUST_2406,2025-10-13,Dashboard_View,5,91.6
USG_710054,CUST_2406,2025-11-20,Dashboard_View,2,62.2
USG_710055,CUST_2406,2025-02-01,Billing_Edit,7,28.04
USG_710056,CUST_2406,2025-09-30,Billing_Edit,3,47.54
USG_710057,CUST_2406,2025-09-10,Billing_Edit,6,60.96
USG_710058,CUST_2406,2025-06-12,Export_Csv,7,35.51
USG_710059,CUST_2406,2025-05-22,Billing_Edit,6,55.59
USG_710060,CUST_2406,2025-04-23,Team_Invite,6,39.44
USG_710061,CUST_2406,2025-07-24,Billing_Edit,7,46.46
USG_710062,CUST_2406,2025-08-13,Team_Invite,1,90.96
USG_710063,CUST_2406,2025-12-08,Dashboard_View,8,19.77
USG_710064,CUST_2406,2025-01-07,Billing_Edit,5,74.72
USG_710065,CUST_2406,2025-09-06,Dashboard_View,3,15.2
USG_710066,CUST_2406,2025-05-15,Dashboard_View,7,25.97
USG_710067,CUST_2406,2025-02-17,Unknown,1,27.26
USG_710068,CUST_2406,2025-05-06,Unknown,3,39.69
USG_710069,CUST_2406,2025-12-12,Dashboard_View,6,38.22
USG_710070,CUST_2406,2025-11-24,Export_Csv,5,13.73
USG_710071,CUST_2406,2025-05-04,Dashboard_View,6,41.57
USG_710072,CUST_2406,2025-07-11,Export_Csv,3,112.38
USG_710073,CUST_2406,2025-06-14,Export_Csv,1,101.79
USG_710074,CUST_2406,2025-03-26,Billing_Edit,4,11.21
USG_710075,CUST_2406,2025-04-28,Billing_Edit,1,98.7
USG_710076,CUST_2406,2025-08-17,Billing_Edit,8,101.59
USG_710077,CUST_2406,2025-11-01,Api_Post,7,99.21
USG_710078,CUST_2406,2025-11-09,Team_Invite,4,89.27
USG_710079,CUST_2406,2025-03-18,Billing_Edit,7,12.0
USG_710080,CUST_2406,2025-11-18,Billing_Edit,6,35.96
USG_710081,CUST_2406,2025-01-23,Unknown,6,23.86
USG_710082,CUST_2406,2025-10-18,Export_Csv,3,103.54
USG_710083,CUST_2406,2025-03-22,Export_Csv,4,50.5
USG_710084,CUST_2406,2025-10-22,Dashboard_View,6,40.86
USG_710085,CUST_2407,2025-06-22,Dashboard_View,6,83.84
USG_710086,CUST_2407,2025-06-21,Api_Post,2,113.93
USG_710087,CUST_2407,2025-07-12,Export_Csv,2,111.23
USG_710088,CUST_2407,2025-07-27,Team_Invite,7,56.14
USG_710089,CUST_2407,2025-03-08,Team_Invite,8,12.16
USG_710090,CUST_2407,2025-06-02,Team_Invite,2,63.7
USG_710091,CUST_2407,2025-08-16,Team_Invite,8,112.17
USG_710092,CUST_2407,2025-09-14,Billing_Edit,5,83.4
USG_710093,CUST_2407,2025-09-07,Api_Post,8,101.39
USG_710094,CUST_2407,2025-08-15,Team_Invite,6,80.11
USG_710095,CUST_2407,2025-10-24,Api_Post,1,99.63
USG_710096,CUST_2407,2025-01-15,Billing_Edit,2,5.55
USG_710097,CUST_2407,2025-01-28,Export_Csv,1,58.97
USG_710098,CUST_2407,2025-02-15,Unknown,3,115.82
USG_710099,CUST_2407,2025-10-23,Billing_Edit,7,53.4
USG_710100,CUST_2407,2025-01-29,Dashboard_View,5,40.37
USG_710101,CUST_2407,2025-09-29,Api_Post,2,85.56
USG_710102,CUST_2407,2025-04-08,Export_Csv,2,74.38
USG_710103,CUST_2407,2025-06-03,Team_Invite,7,66.91
USG_710104,CUST_2407,2025-05-15,Billing_Edit,7,87.35
USG_710105,CUST_2407,2025-05-21,Export_Csv,8,60.46
USG_710106,CUST_2407,2025-11-27,Api_Post,1,111.54
USG_710107,CUST_2407,2025-06-01,Api_Post,1,31.48
USG_710108,CUST_2407,2025-07-16,Team_Invite,8,34.7
USG_710109,CUST_2407,2025-10-14,Api_Post,3,23.55
USG_710110,CUST_2407,2025-08-03,Dashboard_View,4,118.02
USG_710111,CUST_2407,2025-09-14,Export_Csv,3,70.48
USG_710112,CUST_2407,2025-03-20,Billing_Edit,2,75.9
USG_710113,CUST_2407,2025-01-08,Export_Csv,8,82.18
USG_710114,CUST_2408,2025-01-26,Team_Invite,5,44.43
USG_710115,CUST_2408,2025-11-02,Billing_Edit,2,49.35
USG_710116,CUST_2408,2025-02-24,Dashboard_View,3,52.31
USG_710117,CUST_2408,2025-02-14,Billing_Edit,4,28.4
USG_710118,CUST_2408,2025-09-04,Billing_Edit,6,26.49
USG_710119,CUST_2408,2025-09-20,Api_Post,2,77.43
USG_710120,CUST_2408,2025-11-04,Billing_Edit,6,70.1
USG_710121,CUST_2408,2025-06-14,Export_Csv,4,108.34
USG_710122,CUST_2408,2025-08-08,Export_Csv,5,45.9
USG_710123,CUST_2408,2025-06-21,Billing_Edit,8,96.09
USG_710124,CUST_2408,2025-01-17,Api_Post,6,59.61
USG_710125,CUST_2408,2025-12-17,Export_Csv,7,106.27
USG_710126,CUST_2408,2025-07-28,Api_Post,4,94.54
USG_710127,CUST_2408,2025-11-04,Billing_Edit,5,89.59
USG_710128,CUST_2408,2025-08-03,Billing_Edit,7,117.89
USG_710129,CUST_2408,2025-11-04,Dashboard_View,4,67.93
USG_710130,CUST_2408,2025-11-01,Dashboard_View,3,117.29
USG_710131,CUST_2408,2025-12-03,Export_Csv,2,45.01
USG_710132,CUST_2408,2025-09-28,Team_Invite,4,24.81
USG_710133,CUST_2408,2025-05-30,Billing_Edit,2,62.52
USG_710134,CUST_2408,2025-03-20,Export_Csv,5,13.75
USG_710135,CUST_2408,2025-02-21,Team_Invite,6,45.45
