subscription_id,customer_id,plan_id,start_date,end_date,status
SUB_30842,CUST_2842,p_basic,2025-01-06,,active_plan
SUB_30843,CUST_2843,p_pro,2025-06-27,,active_plan
SUB_30844,CUST_2844,p_pro,2025-06-04,2026-01-14,churned
SUB_30845,CUST_2845,P_PRO ,2025-08-31,2026-01-10,churned
SUB_30846,CUST_2846,p_pro,2025-10-31,,active_plan
SUB_30847,CUST_2847,P_PRO ,2025-01-30,,ACT
SUB_30848,CUST_2848,p_pro,2025-02-09,,active_plan
SUB_30849,CUST_2849,P_PRO ,2025-10-04,,active_plan
SUB_30850,CUST_2850,p_pro,2025-02-02,,active_plan
SUB_30851,CUST_2851,p_pro,2025-05-16,2025-07-24,canceled
SUB_30852,CUST_2852,p_pro,2025-06-17,2026-01-09,cancelled
SUB_30853,CUST_2853,p_pro,2025-09-05,,active
SUB_30854,CUST_2854,p_basic,2025-01-08,,active
SUB_30855,CUST_2855,P_PRO ,2025-12-22,,active
SUB_30856,CUST_2856,P_PRO ,2025-11-17,,active_plan
SUB_30857,CUST_2857,p_basic,2025-08-30,,active_plan
SUB_30858,CUST_2858,p_basic,2025-05-24,2025-05-15,canceled
SUB_30859,CUST_2859,p_ent,2025-08-30,2026-03-13,cancelled
SUB_30860,CUST_2860,p_ent,2025-11-27,2026-02-12,churned
SUB_30861,CUST_2861,P_PRO ,2025-01-04,2025-02-10,canceled
SUB_30862,CUST_2862,p_ent,2025-08-31,,ACT
SUB_30863,CUST_2863,P_PRO ,2025-01-07,,ACT
SUB_30864,CUST_2864,P_PRO ,2025-08-18,,active_plan
SUB_30865,CUST_2865,p_ent,2025-08-22,,active_plan
SUB_30866,CUST_2866,p_ent,2025-02-23,,ACT
SUB_30867,CUST_2867,p_pro,2025-10-28,,active_plan
SUB_30868,CUST_2868,p_ent,2025-09-25,,ACT
SUB_30869,CUST_2869,P_PRO ,2025-11-14,,active_plan
SUB_30870,CUST_2870,p_ent,2025-06-27,2025-10-05,canceled
SUB_30871,CUST_2871,P_PRO ,2025-07-11,,ACT
SUB_30872,CUST_2872,p_ent,2025-03-30,,active_plan
SUB_30873,CUST_2873,P_PRO ,2025-01-19,,active_plan
SUB_30874,CUST_2874,p_basic,2025-02-24,,active_plan
SUB_30875,CUST_2875,P_PRO ,2025-04-18,,active_plan
SUB_30876,CUST_2876,p_basic,2025-02-25,,active_plan
SUB_30877,CUST_2877,P_PRO ,2025-07-06,,active
SUB_30878,CUST_2878,p_pro,2025-07-02,,ACT
SUB_30879,CUST_2879,p_basic,2025-08-14,,active_plan
SUB_30880,CUST_2880,p_ent,2025-01-08,2025-03-22,cancelled
SUB_30881,CUST_2881,p_pro,2025-11-27,2026-01-22,churned
SUB_30882,CUST_2882,p_pro,2025-10-18,2026-06-05,canceled
SUB_30883,CUST_2883,p_basic,2025-04-27,2025-10-16,canceled
SUB_30884,CUST_2884,p_ent,2025-01-14,,ACT
SUB_30885,CUST_2885,p_pro,2025-05-30,,ACT
SUB_30886,CUST_2886,P_PRO ,2025-03-13,,ACT
SUB_30887,CUST_2887,p_pro,2025-12-23,,active
SUB_30888,CUST_2888,P_PRO ,2025-09-22,,active
SUB_30889,CUST_2889,p_basic,2025-02-23,,ACT
SUB_30890,CUST_2890,P_PRO ,2025-09-12,,active_plan
SUB_30891,CUST_2891,p_pro,2025-06-22,,active_plan
SUB_30892,CUST_2892,p_ent,2025-02-15,,active_plan
SUB_30893,CUST_2893,p_basic,2025-09-26,2026-05-06,churned
SUB_30894,CUST_2894,p_pro,2025-04-17,,active
SUB_30895,CUST_2895,p_pro,2025-02-10,,ACT
SUB_30896,CUST_2896,p_pro,2025-01-16,2025-03-20,canceled
SUB_30897,CUST_2897,p_basic,2025-12-02,,ACT
SUB_30898,CUST_2898,P_PRO ,2025-03-18,,ACT
SUB_30899,CUST_2899,p_ent,2025-06-10,,ACT
SUB_30900,CUST_2900,p_pro,2025-06-14,,ACT
SUB_30901,CUST_2901,p_pro,2025-12-24,2026-03-01,canceled
SUB_30902,CUST_2902,p_pro,2025-08-09,2025-09-19,canceled
SUB_30903,CUST_2903,p_pro,2025-08-31,,ACT
SUB_30904,CUST_2904,P_PRO ,2025-11-20,,active_plan
SUB_30905,CUST_2905,p_pro,2025-12-10,2026-04-24,churned
SUB_30906,CUST_2906,p_pro,2025-08-29,,ACT
SUB_30907,CUST_2907,p_pro,2025-06-02,,active_plan
SUB_30908,CUST_2908,p_ent,2025-07-16,2025-08-16,churned
SUB_30909,CUST_2909,p_ent,2025-11-13,2026-01-18,canceled
SUB_30910,CUST_2910,p_basic,2025-09-19,,ACT
SUB_30911,CUST_2911,P_PRO ,2025-06-12,,ACT
SUB_30912,CUST_2912,P_PRO ,2025-05-23,2025-12-30,cancelled
SUB_30913,CUST_2913,P_PRO ,2025-03-03,,active
SUB_30914,CUST_2914,p_ent,2025-10-22,,active_plan
SUB_30915,CUST_2915,P_PRO ,2025-04-18,,ACT
SUB_30916,CUST_2916,p_pro,2025-09-17,,active
SUB_30917,CUST_2917,P_PRO ,2025-10-06,,ACT
SUB_30918,CUST_2918,p_basic,2025-01-27,,active_plan
SUB_30919,CUST_2919,p_basic,2025-01-01,2025-07-05,canceled
SUB_30920,CUST_2920,p_ent,2025-01-18,,active
SUB_30921,CUST_2921,P_PRO ,2025-07-30,,active
SUB_30922,CUST_2922,p_pro,2025-06-30,,ACT
SUB_30923,CUST_2923,p_ent,2025-01-05,,active_plan
SUB_30924,CUST_2924,p_pro,2025-01-17,,ACT
SUB_30925,CUST_2925,p_pro,2025-02-10,,active_plan
SUB_30926,CUST_2926,P_PRO ,2025-01-24,,active_plan
SUB_30927,CUST_2927,P_PRO ,2025-11-04,,active
SUB_30928,CUST_2928,p_pro,2025-12-11,2026-03-20,churned
SUB_30929,CUST_2929,p_basic,2025-10-19,,active_plan
SUB_30930,CUST_2930,p_basic,2025-08-11,2026-03-25,canceled
SUB_30931,CUST_2931,p_basic,2025-09-22,,active_plan
SUB_30932,CUST_2932,p_ent,2025-12-23,,active_plan
SUB_30933,CUST_2933,p_ent,2025-03-16,,ACT
SUB_30934,CUST_2934,p_pro,2025-01-24,2025-09-06,cancelled
SUB_30935,CUST_2935,p_ent,2025-01-19,,active
SUB_30936,CUST_2936,p_basic,2025-01-18,,ACT
SUB_30937,CUST_2937,p_basic,2025-12-12,2026-03-24,cancelled
SUB_30938,CUST_2938,p_ent,2025-08-06,2025-09-28,canceled
SUB_30939,CUST_2939,p_ent,2025-04-18,,active_plan
SUB_30940,CUST_2940,p_pro,2025-01-25,,ACT
SUB_30941,CUST_2941,P_PRO ,2025-09-19,,active
SUB_30942,CUST_2942,P_PRO ,2025-05-01,,active_plan
SUB_30943,CUST_2943,p_ent,2025-09-06,,active_plan
SUB_30944,CUST_2944,p_ent,2025-01-10,2025-09-04,canceled
SUB_30945,CUST_2945,p_pro,2025-01-29,,active
SUB_30946,CUST_2946,p_ent,2025-06-25,2025-10-21,canceled
SUB_30947,CUST_2947,p_ent,2025-09-22,,active_plan
SUB_30948,CUST_2948,p_basic,2025-08-24,2025-11-06,cancelled
SUB_30949,CUST_2949,p_ent,2025-09-02,,active_plan
SUB_30950,CUST_2950,p_ent,2025-09-23,,active_plan
SUB_30951,CUST_2951,p_basic,2025-11-06,2025-12-09,churned
SUB_30952,CUST_2952,P_PRO ,2025-11-08,,ACT
SUB_30953,CUST_2953,p_basic,2025-02-17,,active
SUB_30954,CUST_2954,p_pro,2025-10-08,2026-05-29,churned
SUB_30955,CUST_2955,P_PRO ,2025-05-08,,active
SUB_30956,CUST_2956,p_basic,2025-06-26,,ACT
SUB_30957,CUST_2957,p_basic,2025-02-20,2025-07-16,churned
SUB_30958,CUST_2958,p_ent,2025-03-21,2025-11-03,churned
SUB_30959,CUST_2959,p_basic,2025-08-02,,active
SUB_30960,CUST_2960,p_pro,2025-03-19,,active
SUB_30961,CUST_2961,P_PRO ,2025-08-09,,active
SUB_30962,CUST_2962,p_basic,2025-12-08,2026-01-26,canceled
SUB_30963,CUST_2963,p_basic,2025-07-26,,active
SUB_30964,CUST_2964,p_pro,2025-07-01,,ACT
SUB_30965,CUST_2965,p_ent,2025-04-01,,active_plan
SUB_30966,CUST_2966,p_pro,2025-02-06,,active_plan
SUB_30967,CUST_2967,p_pro,2025-05-22,,ACT
SUB_30968,CUST_2968,p_basic,2025-12-01,2026-03-27,canceled
SUB_30969,CUST_2969,p_ent,2025-09-17,2025-09-07,canceled
SUB_30970,CUST_2970,p_basic,2025-07-05,2026-02-16,cancelled
SUB_30971,CUST_2971,p_basic,2025-12-29,,active_plan
SUB_30972,CUST_2972,p_ent,2025-01-15,,active
SUB_30973,CUST_2973,p_ent,2025-01-18,,ACT
SUB_30974,CUST_2974,P_PRO ,2025-09-02,,active
SUB_30975,CUST_2975,p_pro,2025-03-19,,active_plan
SUB_30976,CUST_2976,p_ent,2025-09-28,2026-05-23,churned
SUB_30977,CUST_2977,p_ent,2025-12-06,,active
SUB_30978,CUST_2978,P_PRO ,2025-07-21,,active_plan
SUB_30979,CUST_2979,p_ent,2025-07-09,2025-08-24,cancelled
SUB_30980,CUST_2980,p_pro,2025-02-14,,active_plan
SUB_30981,CUST_2981,p_pro,2025-05-08,2025-09-13,cancelled
SUB_30982,CUST_2982,p_pro,2025-05-18,,active
SUB_30983,CUST_2983,p_basic,2025-12-02,,ACT
SUB_30984,CUST_2984,p_pro,2025-08-14,,ACT
SUB_30985,CUST_2985,p_pro,2025-01-07,2025-03-22,canceled
SUB_30986,CUST_2986,p_ent,2025-04-25,,active
SUB_30987,CUST_2987,P_PRO ,2025-11-05,,active_plan
SUB_30988,CUST_2988,p_ent,2025-09-26,2025-09-14,canceled
SUB_30989,CUST_2989,p_ent,2025-11-24,,active
SUB_30990,CUST_2990,p_ent,2025-08-08,2026-01-31,churned
SUB_30991,CUST_2991,p_pro,2025-05-28,,ACT
SUB_30992,CUST_2992,p_ent,2025-06-25,,active_plan
SUB_30993,CUST_2993,p_basic,2025-08-24,,ACT
SUB_30994,CUST_2994,p_basic,2025-08-11,,active_plan
SUB_30995,CUST_2995,p_ent,2025-01-06,,active_plan
SUB_30996,CUST_2996,p_pro,2025-01-06,2025-07-17,canceled
SUB_30997,CUST_2997,P_PRO ,2025-10-29,,ACT
SUB_30998,CUST_2998,p_ent,2025-02-12,,active_plan
SUB_30999,CUST_2999,P_PRO ,2025-01-07,2025-08-18,canceled
SUB_31000,CUST_3000,p_basic,2025-07-26,,ACT
SUB_31001,CUST_3001,P_PRO ,2025-10-05,,ACT
SUB_31002,CUST_3002,p_basic,2025-04-16,,active_plan
SUB_31003,CUST_3003,P_PRO ,2025-12-07,2026-03-18,canceled
SUB_31004,CUST_3004,P_PRO ,2025-08-15,,ACT
SUB_31005,CUST_3005,p_ent,2025-10-25,,ACT
SUB_31006,CUST_3006,P_PRO ,2025-09-15,2025-12-01,cancelled
SUB_31007,CUST_3007,p_pro,2025-09-05,,active_plan
SUB_31008,CUST_3008,p_pro,2025-04-27,,ACT
SUB_31009,CUST_3009,p_ent,2025-05-09,,active
SUB_31010,CUST_3010,p_ent,2025-09-04,,active
SUB_31011,CUST_3011,p_ent,2025-07-15,,active
SUB_31012,CUST_3012,p_ent,2025-11-19,,active_plan
SUB_31013,CUST_3013,P_PRO ,2025-07-14,,ACT
SUB_31014,CUST_3014,p_basic,2025-12-29,,active_plan
SUB_31015,CUST_3015,p_basic,2025-08-17,,ACT
SUB_31016,CUST_3016,p_pro,2025-11-27,,active_plan
SUB_31017,CUST_3017,p_pro,2025-05-04,2025-12-02,cancelled
SUB_31018,CUST_3018,p_ent,2025-11-22,,ACT
SUB_31019,CUST_3019,p_basic,2025-08-13,,active
SUB_31020,CUST_3020,p_pro,2025-11-03,2025-12-25,churned
SUB_31021,CUST_3021,p_basic,2025-01-12,2025-05-31,canceled
SUB_31022,CUST_3022,p_ent,2025-03-01,,active_plan
SUB_31023,CUST_3023,p_ent,2025-09-18,,active_plan
SUB_31024,CUST_3024,p_ent,2025-05-10,2025-10-21,canceled
SUB_31025,CUST_3025,p_basic,2025-09-26,,ACT
SUB_31026,CUST_3026,p_ent,2025-10-20,2026-05-12,churned
SUB_31027,CUST_3027,p_ent,2025-07-26,,active
SUB_31028,CUST_3028,p_ent,2025-12-07,,active_plan
SUB_31029,CUST_3029,p_basic,2025-08-05,,active_plan
SUB_31030,CUST_3030,p_pro,2025-08-02,,active
SUB_31031,CUST_3031,p_ent,2025-04-22,,active
SUB_31032,CUST_3032,p_pro,2025-04-02,,ACT
SUB_31033,CUST_3033,p_pro,2025-02-05,2025-03-16,churned
SUB_31034,CUST_3034,p_basic,2025-02-16,2025-07-27,churned
SUB_31035,CUST_3035,p_pro,2025-04-19,2025-07-14,canceled
SUB_31036,CUST_3036,p_basic,2025-01-05,,active
SUB_31037,CUST_3037,P_PRO ,2025-11-23,,active
SUB_31038,CUST_3038,p_basic,2025-05-05,2025-08-10,canceled
SUB_31039,CUST_3039,p_ent,2025-10-06,,active
SUB_31040,CUST_3040,p_ent,2025-06-14,2025-10-18,canceled
SUB_31041,CUST_3041,p_pro,2025-02-07,,ACT
SUB_31042,CUST_3042,p_ent,2025-02-15,2025-07-31,churned
SUB_31043,CUST_3043,p_pro,2025-08-25,,active_plan
SUB_31044,CUST_3044,p_basic,2025-12-12,,active
SUB_31045,CUST_3045,P_PRO ,2025-06-16,,active_plan
SUB_31046,CUST_3046,p_basic,2025-06-18,,active
SUB_31047,CUST_3047,p_ent,2025-01-24,2025-07-27,churned
SUB_31048,CUST_3048,p_basic,2025-07-06,,active
SUB_31049,CUST_3049,p_pro,2025-12-24,2026-02-07,canceled
SUB_31050,CUST_3050,p_ent,2025-05-29,,ACT
SUB_31051,CUST_3051,P_PRO ,2025-01-19,2025-05-08,canceled
SUB_31052,CUST_3052,p_ent,2025-06-11,,ACT
SUB_31053,CUST_3053,P_PRO ,2025-12-22,2026-05-02,cancelled
SUB_31054,CUST_3054,p_ent,2025-01-25,2025-06-09,canceled
SUB_31055,CUST_3055,p_basic,2025-07-22,,ACT
SUB_31056,CUST_3056,p_pro,2025-05-10,,active_plan
SUB_31057,CUST_3057,p_basic,2025-08-10,,active
SUB_31058,CUST_3058,p_pro,2025-05-10,2025-07-12,canceled
SUB_31059,CUST_3059,p_pro,2025-01-25,,active
SUB_31060,CUST_3060,p_basic,2025-09-19,,ACT
SUB_31061,CUST_3061,P_PRO ,2025-08-03,,active
SUB_31062,CUST_3062,p_ent,2025-10-13,,ACT
SUB_31063,CUST_3063,p_ent,2025-09-26,,ACT
SUB_31064,CUST_3064,p_ent,2025-02-03,,ACT
SUB_31065,CUST_3065,P_PRO ,2025-11-25,,ACT
SUB_31066,CUST_3066,p_ent,2025-09-12,,active_plan
SUB_31067,CUST_3067,p_pro,2025-10-04,,active
SUB_31068,CUST_3068,p_ent,2025-12-28,,active
SUB_31069,CUST_3069,P_PRO ,2025-07-02,,active
SUB_31070,CUST_3070,p_ent,2025-08-11,,ACT
SUB_31071,CUST_3071,p_basic,2025-11-27,,active_plan
SUB_31072,CUST_3072,p_ent,2025-12-31,,active_plan
SUB_31073,CUST_3073,P_PRO ,2025-02-25,2025-10-01,churned
SUB_31074,CUST_3074,p_ent,2025-07-03,,active_plan
SUB_31075,CUST_3075,p_pro,2025-04-01,,active_plan
SUB_31076,CUST_3076,p_pro,2025-03-24,,ACT
SUB_31077,CUST_3077,p_pro,2025-12-27,,active_plan
SUB_31078,CUST_3078,p_pro,2025-12-15,,ACT
SUB_31079,CUST_3079,p_basic,2025-08-09,,active
SUB_31080,CUST_3080,p_ent,2025-04-15,,active_plan
SUB_31081,CUST_3081,P_PRO ,2025-03-18,2025-10-30,canceled
SUB_31082,CUST_3082,p_pro,2025-09-01,2026-03-04,canceled
SUB_31083,CUST_3083,p_ent,2025-10-08,,active
SUB_31084,CUST_3084,p_pro,2025-08-04,,ACT
SUB_31085,CUST_3085,p_ent,2025-03-23,2025-11-11,churned
SUB_31086,CUST_3086,p_ent,2025-08-05,,active_plan
SUB_31087,CUST_3087,p_pro,2025-09-02,2026-03-13,canceled
SUB_31088,CUST_3088,p_ent,2025-11-07,,ACT
SUB_31089,CUST_3089,p_pro,2025-06-28,,active_plan
SUB_31090,CUST_3090,p_pro,2025-06-22,2025-08-25,canceled
SUB_31091,CUST_3091,p_pro,2025-07-13,,active_plan
SUB_31092,CUST_3092,p_ent,2025-04-26,,active_plan
SUB_31093,CUST_3093,p_pro,2025-03-12,2025-10-03,churned
SUB_31094,CUST_3094,p_ent,2025-12-05,,ACT
SUB_31095,CUST_3095,p_ent,2025-08-15,,active_plan
SUB_31096,CUST_3096,P_PRO ,2025-09-23,,active_plan
SUB_31097,CUST_3097,p_pro,2025-07-20,,active_plan
SUB_31098,CUST_3098,p_ent,2025-12-02,,ACT
SUB_31099,CUST_3099,p_basic,2025-10-30,,active_plan
SUB_31100,CUST_3100,p_ent,2025-03-17,,active_plan
SUB_31101,CUST_3101,P_PRO ,2025-06-06,,active_plan
SUB_31102,CUST_3102,p_pro,2025-08-04,,active
SUB_31103,CUST_3103,p_pro,2025-12-14,2026-04-22,churned
SUB_31104,CUST_3104,p_pro,2025-07-24,2025-09-25,churned
SUB_31105,CUST_3105,p_ent,2025-08-11,,active_plan
SUB_31106,CUST_3106,p_pro,2025-08-19,,active
SUB_31107,CUST_3107,p_pro,2025-07-03,2025-08-29,churned
SUB_31108,CUST_3108,p_ent,2025-06-18,2025-09-25,cancelled
SUB_31109,CUST_3109,p_ent,2025-11-16,,active
SUB_31110,CUST_3110,p_pro,2025-05-31,2025-12-05,canceled
SUB_31111,CUST_3111,P_PRO ,2025-08-04,,ACT
SUB_31112,CUST_3112,p_ent,2025-04-04,2025-05-31,canceled
SUB_31113,CUST_3113,p_ent,2025-04-01,2025-08-17,cancelled
SUB_31114,CUST_3114,P_PRO ,2025-02-17,2025-02-09,canceled
SUB_31115,CUST_3115,p_pro,2025-01-23,,active
SUB_31116,CUST_3116,P_PRO ,2025-03-12,,ACT
SUB_31117,CUST_3117,P_PRO ,2025-04-08,,active
SUB_31118,CUST_3118,P_PRO ,2025-06-28,,active
SUB_31119,CUST_3119,p_ent,2025-12-20,2026-06-17,canceled
SUB_31120,CUST_3120,p_basic,2025-02-13,2025-04-20,churned
SUB_31121,CUST_3121,p_ent,2025-06-26,,active_plan
SUB_31122,CUST_3122,p_ent,2025-02-15,,active_plan
SUB_31123,CUST_3123,p_basic,2025-12-20,,active_plan
SUB_31124,CUST_3124,p_pro,2025-06-13,,active
SUB_31125,CUST_3125,P_PRO ,2025-06-19,,active
SUB_31126,CUST_3126,p_pro,2025-06-16,,active_plan
SUB_31127,CUST_3127,p_ent,2025-05-06,,active_plan
SUB_31128,CUST_3128,p_ent,2025-09-11,2026-02-02,cancelled
SUB_31129,CUST_3129,P_PRO ,2025-04-18,,ACT
SUB_31130,CUST_3130,P_PRO ,2025-07-29,,active
SUB_31131,CUST_3131,p_ent,2025-07-07,,active
SUB_31132,CUST_3132,P_PRO ,2025-05-17,,ACT
SUB_31133,CUST_3133,P_PRO ,2025-11-09,2026-02-05,churned
SUB_31134,CUST_3134,P_PRO ,2025-06-27,,active_plan
SUB_31135,CUST_3135,p_ent,2025-09-27,,ACT
SUB_31136,CUST_3136,p_ent,2025-06-12,,ACT
SUB_31137,CUST_3137,p_basic,2025-06-01,,ACT
SUB_31138,CUST_3138,p_ent,2025-11-30,,active
SUB_31139,CUST_3139,P_PRO ,2025-06-23,,ACT
SUB_31140,CUST_3140,p_ent,2025-09-28,,active_plan
SUB_31141,CUST_3141,p_ent,2025-01-11,,active_plan
SUB_31142,CUST_3142,p_basic,2025-01-11,,active
SUB_31143,CUST_3143,p_ent,2025-01-28,2025-09-09,cancelled
SUB_31144,CUST_3144,P_PRO ,2025-04-10,,active
SUB_31145,CUST_3145,P_PRO ,2025-08-15,,ACT
SUB_31146,CUST_3146,P_PRO ,2025-06-09,,active
SUB_31147,CUST_3147,p_ent,2025-06-27,,active_plan
SUB_31148,CUST_3148,p_pro,2025-07-13,,active
SUB_31149,CUST_3149,P_PRO ,2025-07-11,,active
SUB_31150,CUST_3150,p_pro,2025-02-20,,active
SUB_31151,CUST_3151,p_ent,2025-06-28,,active
SUB_31152,CUST_3152,p_ent,2025-10-03,,active
SUB_31153,CUST_3153,p_basic,2025-10-18,,active_plan
SUB_31154,CUST_3154,p_basic,2025-04-17,,active
SUB_31155,CUST_3155,p_ent,2025-12-18,,active_plan
SUB_31156,CUST_3156,P_PRO ,2025-09-16,2026-01-09,cancelled
SUB_31157,CUST_3157,p_ent,2025-05-21,2025-08-20,cancelled
SUB_31158,CUST_3158,p_basic,2025-11-29,,active
SUB_31159,CUST_3159,p_basic,2025-10-04,,active_plan
SUB_31160,CUST_3160,p_ent,2025-04-03,,ACT
SUB_31161,CUST_3161,P_PRO ,2025-10-06,,ACT
SUB_31162,CUST_3162,p_ent,2025-03-10,2025-09-16,cancelled
SUB_31163,CUST_3163,p_basic,2025-09-04,,active_plan
SUB_31164,CUST_3164,P_PRO ,2025-12-19,,active_plan
SUB_31165,CUST_3165,p_basic,2025-07-21,,active_plan
SUB_31166,CUST_3166,p_pro,2025-02-13,,active_plan
SUB_31167,CUST_3167,p_basic,2025-06-25,,active
SUB_31168,CUST_3168,p_ent,2025-08-20,,ACT
SUB_31169,CUST_3169,p_pro,2025-02-24,,ACT
SUB_31170,CUST_3170,P_PRO ,2025-10-09,,active
SUB_31171,CUST_3171,p_pro,2025-07-09,,ACT
SUB_31172,CUST_3172,p_pro,2025-08-03,2025-07-18,cancelled
SUB_31173,CUST_3173,p_pro,2025-10-03,2025-12-07,churned
SUB_31174,CUST_3174,p_pro,2025-12-19,,active
SUB_31175,CUST_3175,p_ent,2025-05-15,,active_plan
SUB_31176,CUST_3176,P_PRO ,2025-05-19,2025-06-22,canceled
SUB_31177,CUST_3177,P_PRO ,2025-07-22,,active_plan
SUB_31178,CUST_3178,P_PRO ,2025-02-24,,active
SUB_31179,CUST_3179,p_ent,2025-04-01,2025-07-18,churned
SUB_31180,CUST_3180,p_basic,2025-06-23,2025-12-19,churned
SUB_31181,CUST_3181,P_PRO ,2025-10-13,,active
SUB_31182,CUST_3182,p_basic,2025-10-13,2026-02-27,cancelled
SUB_31183,CUST_3183,p_basic,2025-02-01,,active_plan
SUB_31184,CUST_3184,p_basic,2025-09-29,2026-02-15,cancelled
SUB_31185,CUST_3185,p_pro,2025-07-06,2025-10-30,cancelled
SUB_31186,CUST_3186,p_ent,2025-05-01,,active_plan
SUB_31187,CUST_3187,p_ent,2025-03-12,,ACT
SUB_31188,CUST_3188,p_ent,2025-06-03,,active
SUB_31189,CUST_3189,p_ent,2025-09-23,,ACT
SUB_31190,CUST_3190,p_pro,2025-05-20,,active_plan
SUB_31191,CUST_3191,P_PRO ,2025-08-18,,active
SUB_31192,CUST_3192,p_basic,2025-10-23,,active
SUB_31193,CUST_3193,p_pro,2025-11-09,,ACT
SUB_31194,CUST_3194,P_PRO ,2025-02-20,2025-06-22,churned
SUB_31195,CUST_3195,p_basic,2025-04-26,2025-10-28,canceled
SUB_31196,CUST_3196,p_basic,2025-08-27,,active_plan
SUB_31197,CUST_3197,p_pro,2025-12-10,2026-06-29,canceled
SUB_31198,CUST_3198,P_PRO ,2025-11-30,2026-04-25,cancelled
SUB_31199,CUST_3199,P_PRO ,2025-11-06,,active
SUB_31200,CUST_3200,p_basic,2025-10-11,,active_plan
SUB_31201,CUST_3201,p_basic,2025-10-16,,active
SUB_31202,CUST_3202,p_pro,2025-08-06,,active
SUB_31203,CUST_3203,p_pro,2025-02-01,,active_plan
SUB_31204,CUST_3204,p_basic,2025-09-09,2026-02-02,canceled
SUB_31205,CUST_3205,p_basic,2025-06-04,,active_plan
SUB_31206,CUST_3206,P_PRO ,2025-06-05,,active
SUB_31207,CUST_3207,p_ent,2025-09-03,,ACT
SUB_31208,CUST_3208,p_ent,2025-04-04,,active
SUB_31209,CUST_3209,p_pro,2025-07-12,2025-11-14,churned
SUB_31210,CUST_3210,p_pro,2025-01-07,,ACT
SUB_31211,CUST_3211,P_PRO ,2025-04-29,,ACT
SUB_31212,CUST_3212,p_basic,2025-02-18,,active_plan
SUB_31213,CUST_3213,p_pro,2025-09-06,,active_plan
SUB_31214,CUST_3214,p_pro,2025-12-01,,active
SUB_31215,CUST_3215,p_ent,2025-06-07,,active
SUB_31216,CUST_3216,p_ent,2025-10-22,2025-12-19,canceled
SUB_31217,CUST_3217,p_basic,2025-10-23,,active_plan
SUB_31218,CUST_3218,P_PRO ,2025-12-23,,ACT
SUB_31219,CUST_3219,p_pro,2025-11-15,2026-05-06,cancelled
SUB_31220,CUST_3220,P_PRO ,2025-11-23,,ACT
SUB_31221,CUST_3221,p_ent,2025-11-28,,active
SUB_31222,CUST_3222,p_pro,2025-11-20,,active
SUB_31223,CUST_3223,p_basic,2025-03-11,,active_plan
SUB_31224,CUST_3224,p_ent,2025-09-21,,active
SUB_31225,CUST_3225,P_PRO ,2025-05-12,2025-06-20,churned
SUB_31226,CUST_3226,p_basic,2025-02-27,2025-06-11,cancelled
SUB_31227,CUST_3227,p_basic,2025-08-06,,ACT
SUB_31228,CUST_3228,P_PRO ,2025-06-25,2025-08-31,cancelled
SUB_31229,CUST_3229,p_pro,2025-10-21,,active_plan
SUB_31230,CUST_3230,P_PRO ,2025-03-22,,active_plan
SUB_31231,CUST_3231,p_pro,2025-02-06,,active
SUB_31232,CUST_3232,p_ent,2025-11-13,,active
SUB_31233,CUST_3233,P_PRO ,2025-03-01,,ACT
SUB_31234,CUST_3234,p_pro,2025-08-30,2025-12-03,cancelled
SUB_31235,CUST_3235,p_basic,2025-09-18,2026-03-21,canceled
SUB_31236,CUST_3236,p_pro,2025-09-18,,ACT
SUB_31237,CUST_3237,p_ent,2025-12-21,,ACT
SUB_31238,CUST_3238,p_pro,2025-12-09,,active
SUB_31239,CUST_3239,P_PRO ,2025-12-06,,active_plan
SUB_31240,CUST_3240,P_PRO ,2025-03-09,,ACT
SUB_31241,CUST_3241,p_ent,2025-02-07,2025-09-17,cancelled
SUB_31242,CUST_3242,p_ent,2025-11-19,,active_plan
SUB_31243,CUST_3243,p_ent,2025-01-06,,ACT
SUB_31244,CUST_3244,p_pro,2025-09-01,,active_plan
SUB_31245,CUST_3245,p_ent,2025-01-06,,active_plan
SUB_31246,CUST_3246,p_basic,2025-04-20,,active_plan
SUB_31247,CUST_3247,p_ent,2025-11-27,,active
SUB_31248,CUST_3248,p_pro,2025-03-06,,active
SUB_31249,CUST_3249,p_ent,2025-03-09,,ACT
SUB_31250,CUST_3250,P_PRO ,2025-07-28,2026-01-03,canceled
SUB_31251,CUST_3251,p_basic,2025-10-28,2026-05-24,churned
SUB_31252,CUST_3252,p_pro,2025-10-05,,ACT
SUB_31253,CUST_3253,p_pro,2025-08-22,,active_plan
SUB_31254,CUST_3254,P_PRO ,2025-09-10,2026-02-16,cancelled
SUB_31255,CUST_3255,P_PRO ,2025-06-05,2025-10-21,cancelled
SUB_31256,CUST_3256,p_pro,2025-08-07,2025-10-23,churned
SUB_31257,CUST_3257,p_basic,2025-08-05,,active_plan
SUB_31258,CUST_3258,P_PRO ,2025-09-15,,active
SUB_31259,CUST_3259,p_pro,2025-02-05,2025-09-20,canceled
SUB_31260,CUST_3260,P_PRO ,2025-09-15,,active_plan
SUB_31261,CUST_3261,P_PRO ,2025-03-08,,active_plan
SUB_31262,CUST_3262,p_basic,2025-07-18,,ACT
SUB_31263,CUST_3263,P_PRO ,2025-05-01,2025-06-27,cancelled
SUB_31264,CUST_3264,p_basic,2025-01-28,,active_plan
SUB_31265,CUST_3265,p_pro,2025-07-19,,active
