customer_id,signup_date,country,industry,company_size,segment
CUST_2930,2025-08-11,UK,E-commerce,51-200,Mid-Market
CUST_2931,2025-09-22,United States,E-commerce,1-10,small business
CUST_2932,2025-12-22,UK,Healthcare,51-200,Enterprise
CUST_2933,2025-03-14,Canada,Finance,51-200,small business
CUST_2934,2025-01-23,,,11-50,Enterprise
CUST_2935,2025-01-19,CA,SaaS,11-50,ENT
CUST_2936,2025-01-16,united kingdom,Healthcare,500+,Enterprise
CUST_2937,2025-12-10,,Healthcare,11-50,Enterprise
CUST_2938,2025-08-04,CA,Healthcare,unknown,SMB
CUST_2939,2025-04-18,United States,Logistics,11-50,ENT
 CUST_2940 ,2025-01-23,United States,Logistics,500+,mid
CUST_2941,2025-09-17,usa,SaaS,51-200,mid
CUST_2942,2025-04-29,US,,51-200,small business
CUST_2943,2025-09-04,US,Healthcare,201-500,mid
CUST_2944,2025-01-10,,Healthcare,500+,ENT
CUST_2945,2025-01-28,,Finance,1-10,SMB
CUST_2946,2025-06-25,,Finance,51-200,Enterprise
CUST_2947,2025-09-20,CA,Logistics,unknown,small business
CUST_2948,2025-08-22,US,SaaS,1-10,ENT
CUST_2949,2025-08-31,,E-commerce,11-50,Mid-Market
CUST_2950,2025-09-23,US,E-commerce,unknown,Enterprise
CUST_2951,2025-11-06,US,Healthcare,201-500,Mid-Market
CUST_2952,2025-11-08,united kingdom,SaaS,11-50,Enterprise
CUST_2953,2025-02-15,Canada,Logistics,500+,SMB
CUST_2954,2025-10-07,usa,E-commerce,1-10,small business
CUST_2955,2025-05-07,UK,E-commerce,11-50,Mid-Market
CUST_2956,2025-06-24,UK,Healthcare,201-500,Enterprise
CUST_2957,2025-02-19,US,Healthcare,1-10,Enterprise
CUST_2958,2025-03-21,Canada,E-commerce,201-500,small business
CUST_2959,2025-08-02,,SaaS,51-200,mid
CUST_2960,2025-03-19,,Finance,11-50,Enterprise
CUST_2961,2025-08-07,United States,SaaS,unknown,SMB
CUST_2962,2025-12-07,united kingdom,Logistics,11-50,Mid-Market
CUST_2963,2025-07-26,,Logistics,11-50,Mid-Market
CUST_2964,2025-07-01,United States,SaaS,1-10,Mid-Market
CUST_2965,2025-04-01,CA,Logistics,11-50,mid
CUST_2966,2025-02-06,United States,SaaS,51-200,Mid-Market
 CUST_2967 ,2025-05-22,UK,E-commerce,11-50,mid
CUST_2968,2025-11-29,united kingdom,Finance,unknown,SMB
CUST_2969,2025-09-17,US,Logistics,51-200,ENT
CUST_2970,2025-07-03,US,,unknown,mid
CUST_2971,2025-12-27,usa,Healthcare,500+,mid
CUST_2972,2025-01-13,usa,SaaS,1-10,ENT
CUST_2973,2025-01-16,US,Finance,201-500,ENT
 CUST_2974 ,2025-09-01,usa,,201-500,mid
CUST_2975,2025-03-17,US,Finance,51-200,Mid-Market
CUST_2976,2025-09-28,United States,SaaS,51-200,small business
CUST_2977,2025-12-06,CA,Logistics,51-200,SMB
CUST_2978,2025-07-19,UK,,201-500,SMB
CUST_2979,2025-07-09,,Healthcare,500+,mid
CUST_2980,2025-02-12,,Healthcare,500+,Mid-Market
CUST_2981,2025-05-08,,Healthcare,unknown,Enterprise
CUST_2982,2025-05-16,,SaaS,201-500,ENT
 CUST_2983 ,2025-12-01,United States,E-commerce,51-200,Mid-Market
CUST_2984,2025-08-14,United States,SaaS,51-200,ENT
CUST_2985,2025-01-07,Canada,E-commerce,201-500,SMB
CUST_2986,2025-04-24,CA,SaaS,11-50,ENT
CUST_2987,2025-11-05,,,51-200,SMB
CUST_2988,2025-09-25,,,51-200,mid
CUST_2989,2025-11-24,,E-commerce,500+,Mid-Market
CUST_2990,2025-08-06,UK,Healthcare,11-50,ENT
CUST_2991,2025-05-28,Canada,Finance,unknown,ENT
CUST_2992,2025-06-24,UK,SaaS,1-10,Enterprise
CUST_2993,2025-08-23,United States,Healthcare,500+,mid
CUST_2994,2025-08-10,UK,,51-200,Mid-Market
CUST_2995,2025-01-04,united kingdom,Healthcare,1-10,small business
CUST_2996,2025-01-05,Canada,SaaS,unknown,Enterprise
CUST_2997,2025-10-29,United States,Healthcare,11-50,Enterprise
CUST_2998,2025-02-12,,,201-500,Enterprise
CUST_2999,2025-01-07,Canada,E-commerce,51-200,ENT
CUST_3000,2025-07-25,,,11-50,small business
CUST_3001,2025-10-04,Canada,E-commerce,unknown,mid
CUST_3002,2025-04-16,,E-commerce,500+,ENT
CUST_3003,2025-12-05,US,Finance,11-50,Mid-Market
CUST_3004,2025-08-15,United States,Logistics,500+,small business
CUST_3005,2025-10-23,UK,SaaS,1-10,mid
CUST_3006,2025-09-14,,E-commerce,51-200,Mid-Market
CUST_3007,2025-09-03,CA,SaaS,unknown,SMB
 CUST_3008 ,2025-04-26,,SaaS,11-50,Enterprise
CUST_3009,2025-05-08,,Finance,unknown,ENT
CUST_3010,2025-09-03,usa,,1-10,ENT
CUST_3011,2025-07-14,UK,Finance,unknown,Mid-Market
CUST_3012,2025-11-17,usa,Healthcare,1-10,Mid-Market
CUST_3013,2025-07-13,usa,E-commerce,500+,mid
CUST_3014,2025-12-29,CA,Finance,1-10,SMB
CUST_3015,2025-08-17,CA,Healthcare,unknown,small business
CUST_3016,2025-11-27,united kingdom,SaaS,51-200,SMB
CUST_3017,2025-05-03,,Healthcare,1-10,small business
 CUST_3018 ,2025-11-21,United States,Healthcare,11-50,Mid-Market
CUST_3019,2025-08-12,US,Logistics,201-500,Mid-Market
 CUST_3020 ,2025-11-03,united kingdom,Finance,201-500,Enterprise
CUST_3021,2025-01-12,,Healthcare,500+,small business
CUST_3022,2025-02-27,Canada,E-commerce,11-50,small business
CUST_3023,2025-09-18,UK,Healthcare,1-10,small business
 CUST_3024 ,2025-05-08,CA,Finance,1-10,small business
CUST_3025,2025-09-25,united kingdom,SaaS,201-500,mid
CUST_3026,2025-10-19,,Logistics,51-200,Mid-Market
CUST_3027,2025-07-26,US,,201-500,mid
CUST_3028,2025-12-05,US,SaaS,201-500,mid
CUST_3029,2025-08-05,united kingdom,Finance,500+,SMB
CUST_3030,2025-07-31,UK,SaaS,500+,Enterprise
CUST_3031,2025-04-22,CA,,11-50,ENT
CUST_3032,2025-04-02,usa,SaaS,1-10,mid
CUST_3033,2025-02-05,US,,201-500,Mid-Market
CUST_3034,2025-02-14,usa,E-commerce,11-50,Mid-Market
CUST_3035,2025-04-19,CA,,201-500,mid
CUST_3036,2025-01-03,UK,E-commerce,1-10,ENT
CUST_3037,2025-11-22,,Healthcare,500+,small business
 CUST_3038 ,2025-05-05,,Healthcare,500+,SMB
CUST_3039,2025-10-06,CA,,1-10,small business
CUST_3040,2025-06-13,,Healthcare,51-200,ENT
CUST_3041,2025-02-06,UK,E-commerce,201-500,mid
CUST_3042,2025-02-15,,,51-200,small business
 CUST_3043 ,2025-08-24,United States,E-commerce,201-500,small business
 CUST_3044 ,2025-12-12,United States,Healthcare,201-500,ENT
CUST_3045,2025-06-16,US,Healthcare,unknown,Mid-Market
CUST_3046,2025-06-16,US,SaaS,11-50,Mid-Market
CUST_3047,2025-01-24,,Healthcare,500+,small business
 CUST_3048 ,2025-07-05,US,Finance,unknown,SMB
CUST_3049,2025-12-22,United States,SaaS,1-10,SMB
CUST_3050,2025-05-29,Canada,Healthcare,unknown,SMB
CUST_3051,2025-01-18,United States,Logistics,1-10,Enterprise
CUST_3052,2025-06-10,united kingdom,Healthcare,1-10,SMB
CUST_3053,2025-12-22,United States,E-commerce,11-50,ENT
CUST_3054,2025-01-24,Canada,Healthcare,unknown,small business
CUST_3055,2025-07-20,,Finance,201-500,Enterprise
CUST_3056,2025-05-10,united kingdom,Finance,201-500,small business
CUST_3057,2025-08-09,United States,Finance,201-500,SMB
CUST_3058,2025-05-09,CA,E-commerce,unknown,Mid-Market
CUST_3059,2025-01-24,Canada,Logistics,1-10,mid
CUST_3060,2025-09-19,CA,SaaS,unknown,SMB
CUST_3061,2025-08-03,Canada,E-commerce,201-500,mid
CUST_3062,2025-10-11,usa,Finance,51-200,Mid-Market
CUST_3063,2025-09-25,United States,,201-500,small business
CUST_3064,2025-02-03,united kingdom,E-commerce,51-200,small business
CUST_3065,2025-11-24,,Logistics,51-200,small business
CUST_3066,2025-09-12,US,E-commerce,201-500,mid
CUST_3067,2025-10-02,United States,Logistics,500+,Mid-Market
CUST_3068,2025-12-26,CA,Healthcare,1-10,Mid-Market
CUST_3069,2025-07-02,Canada,SaaS,201-500,SMB
CUST_3070,2025-08-11,usa,,1-10,small business
CUST_3071,2025-11-25,,Healthcare,201-500,SMB
CUST_3072,2025-12-30,UK,SaaS,51-200,small business
CUST_3073,2025-02-23,US,Logistics,1-10,ENT
CUST_3074,2025-07-03,UK,Healthcare,11-50,small business
CUST_3075,2025-03-31,CA,E-commerce,1-10,mid
CUST_3076,2025-03-24,united kingdom,Finance,1-10,Enterprise
CUST_3077,2025-12-25,Canada,Logistics,201-500,SMB
CUST_3078,2025-12-14,united kingdom,Finance,1-10,ENT
CUST_3079,2025-08-07,United States,,11-50,ENT
CUST_3080,2025-04-14,,,201-500,mid
CUST_3081,2025-03-18,UK,SaaS,1-10,mid
 CUST_3082 ,2025-08-31,usa,E-commerce,51-200,Enterprise
CUST_3083,2025-10-08,United States,Logistics,201-500,Enterprise
 CUST_3084 ,2025-08-02,Canada,Logistics,11-50,Mid-Market
CUST_3085,2025-03-21,,Finance,500+,Mid-Market
CUST_3086,2025-08-03,Canada,,51-200,ENT
CUST_3087,2025-09-02,Canada,Healthcare,unknown,mid
CUST_3088,2025-11-07,,,11-50,mid
CUST_3089,2025-06-28,US,Healthcare,11-50,ENT
CUST_3090,2025-06-22,United States,Finance,201-500,SMB
CUST_3091,2025-07-12,CA,E-commerce,51-200,ENT
CUST_3092,2025-04-25,United States,E-commerce,201-500,SMB
CUST_3093,2025-03-11,united kingdom,,1-10,mid
 CUST_3094 ,2025-12-05,US,SaaS,unknown,ENT
 CUST_3095 ,2025-08-13,UK,Healthcare,51-200,ENT
CUST_3096,2025-09-22,United States,E-commerce,51-200,Enterprise
CUST_3097,2025-07-18,united kingdom,E-commerce,unknown,Enterprise
CUST_3098,2025-12-01,united kingdom,Healthcare,51-200,ENT
CUST_3099,2025-10-29,,E-commerce,500+,Mid-Market
CUST_3100,2025-03-16,Canada,Finance,unknown,ENT
CUST_3101,2025-06-05,usa,E-commerce,unknown,ENT
CUST_3102,2025-08-03,usa,,1-10,ENT
CUST_3103,2025-12-14,,Logistics,51-200,ENT
CUST_3104,2025-07-22,,Finance,1-10,Mid-Market
CUST_3105,2025-08-10,CA,Finance,51-200,small business
CUST_3106,2025-08-17,Canada,Healthcare,201-500,ENT
 CUST_3107 ,2025-07-03,US,Healthcare,201-500,ENT
CUST_3108,2025-06-17,united kingdom,SaaS,500+,Mid-Market
CUST_3109,2025-11-14,usa,SaaS,unknown,Enterprise
CUST_3110,2025-05-29,Canada,SaaS,500+,small business
 CUST_3111 ,2025-08-03,UK,Finance,unknown,ENT
CUST_3112,2025-04-02,United States,Logistics,11-50,small business
CUST_3113,2025-04-01,CA,,500+,mid
CUST_3114,2025-02-17,,Logistics,201-500,ENT
CUST_3115,2025-01-23,usa,Finance,11-50,small business
CUST_3116,2025-03-11,United States,Finance,201-500,SMB
CUST_3117,2025-04-06,CA,SaaS,201-500,ENT
CUST_3118,2025-06-27,united kingdom,Logistics,1-10,Mid-Market
CUST_3119,2025-12-20,CA,Logistics,1-10,Mid-Market
CUST_3120,2025-02-13,UK,E-commerce,51-200,mid
CUST_3121,2025-06-25,United States,,11-50,Mid-Market
CUST_3122,2025-02-15,united kingdom,Finance,201-500,SMB
CUST_3123,2025-12-18,usa,Finance,11-50,SMB
CUST_3124,2025-06-12,UK,Finance,1-10,Mid-Market
CUST_3125,2025-06-18,US,SaaS,unknown,small business
CUST_3126,2025-06-14,CA,Finance,unknown,mid
CUST_3127,2025-05-04,united kingdom,E-commerce,unknown,ENT
CUST_3128,2025-09-09,UK,Healthcare,11-50,ENT
CUST_3129,2025-04-17,united kingdom,E-commerce,51-200,Mid-Market
CUST_3130,2025-07-29,,E-commerce,unknown,SMB
CUST_3131,2025-07-06,united kingdom,E-commerce,11-50,Enterprise
CUST_3132,2025-05-15,United States,Finance,500+,ENT
CUST_3133,2025-11-09,,E-commerce,1-10,Mid-Market
 CUST_3134 ,2025-06-26,,E-commerce,1-10,mid
CUST_3135,2025-09-27,united kingdom,,500+,mid
CUST_3136,2025-06-12,Canada,SaaS,1-10,mid
CUST_3137,2025-06-01,United States,Finance,unknown,SMB
CUST_3138,2025-11-29,Canada,Logistics,1-10,ENT
CUST_3139,2025-06-23,,Logistics,1-10,ENT
 CUST_3140 ,2025-09-28,United States,SaaS,500+,small business
CUST_3141,2025-01-09,,SaaS,1-10,ENT
CUST_3142,2025-01-11,,SaaS,201-500,small business
CUST_3143,2025-01-28,Canada,,201-500,ENT
CUST_3144,2025-04-08,US,,11-50,SMB
 CUST_3145 ,2025-08-15,,,unknown,ENT
CUST_3146,2025-06-07,CA,,11-50,ENT
CUST_3147,2025-06-25,Canada,SaaS,201-500,Mid-Market
CUST_3148,2025-07-11,CA,SaaS,unknown,SMB
CUST_3149,2025-07-11,Canada,SaaS,51-200,Enterprise
CUST_3150,2025-02-19,United States,,51-200,small business
CUST_3151,2025-06-28,,Healthcare,11-50,SMB
CUST_3152,2025-10-02,,SaaS,unknown,Mid-Market
CUST_3153,2025-10-17,UK,Finance,500+,Enterprise
CUST_3154,2025-04-17,,E-commerce,1-10,small business
CUST_3155,2025-12-17,UK,,unknown,SMB
CUST_3156,2025-09-14,CA,Finance,51-200,Enterprise
CUST_3157,2025-05-20,,,unknown,ENT
CUST_3158,2025-11-29,,E-commerce,500+,ENT
CUST_3159,2025-10-03,usa,Healthcare,51-200,SMB
CUST_3160,2025-04-01,CA,,51-200,SMB
CUST_3161,2025-10-04,usa,Finance,201-500,ENT
CUST_3162,2025-03-09,,Healthcare,51-200,Mid-Market
 CUST_3163 ,2025-09-03,Canada,Finance,11-50,Mid-Market
CUST_3164,2025-12-17,United States,SaaS,201-500,ENT
CUST_3165,2025-07-20,united kingdom,Finance,unknown,Mid-Market
CUST_3166,2025-02-11,,,201-500,small business
CUST_3167,2025-06-25,Canada,Logistics,500+,ENT
CUST_3168,2025-08-18,Canada,Finance,unknown,SMB
CUST_3169,2025-02-24,Canada,SaaS,201-500,Mid-Market
CUST_3170,2025-10-07,UK,,11-50,small business
CUST_3171,2025-07-09,,Finance,1-10,Mid-Market
CUST_3172,2025-08-01,usa,Logistics,1-10,Mid-Market
CUST_3173,2025-10-02,,Finance,201-500,ENT
CUST_3174,2025-12-18,UK,Logistics,51-200,Enterprise
CUST_3175,2025-05-13,united kingdom,SaaS,201-500,mid
CUST_3176,2025-05-19,US,Logistics,201-500,small business
CUST_3177,2025-07-20,US,,11-50,ENT
CUST_3178,2025-02-22,CA,SaaS,11-50,mid
CUST_3179,2025-03-31,US,SaaS,11-50,Enterprise
 CUST_3180 ,2025-06-23,United States,SaaS,unknown,small business
CUST_3181,2025-10-12,united kingdom,,51-200,SMB
CUST_3182,2025-10-11,united kingdom,,51-200,Mid-Market
 CUST_3183 ,2025-01-31,united kingdom,Healthcare,11-50,Enterprise
CUST_3184,2025-09-28,united kingdom,Logistics,500+,ENT
CUST_3185,2025-07-04,United States,E-commerce,500+,Enterprise
CUST_3186,2025-05-01,usa,Healthcare,unknown,small business
CUST_3187,2025-03-11,usa,Finance,51-200,ENT
CUST_3188,2025-06-02,,,unknown,Enterprise
CUST_3189,2025-09-22,,Finance,51-200,mid
CUST_3190,2025-05-19,Canada,E-commerce,1-10,SMB
CUST_3191,2025-08-18,united kingdom,,unknown,mid
CUST_3192,2025-10-22,usa,,1-10,mid
CUST_3193,2025-11-07,US,Finance,unknown,SMB
CUST_3194,2025-02-19,US,,201-500,small business
CUST_3195,2025-04-24,,Healthcare,11-50,SMB
CUST_3196,2025-08-26,united kingdom,SaaS,11-50,ENT
CUST_3197,2025-12-09,Canada,SaaS,1-10,mid
CUST_3198,2025-11-30,,Finance,500+,mid
CUST_3199,2025-11-05,usa,,201-500,SMB
CUST_3200,2025-10-10,US,SaaS,500+,ENT
CUST_3201,2025-10-15,,SaaS,51-200,Enterprise
CUST_3202,2025-08-05,Canada,Finance,201-500,SMB
 CUST_3203 ,2025-02-01,usa,Logistics,1-10,Enterprise
CUST_3204,2025-09-09,United States,Healthcare,11-50,mid
CUST_3205,2025-06-03,UK,,51-200,ENT
CUST_3206,2025-06-05,UK,,500+,ENT
CUST_3207,2025-09-03,CA,SaaS,51-200,mid
CUST_3208,2025-04-02,united kingdom,Healthcare,201-500,Mid-Market
CUST_3209,2025-07-11,usa,SaaS,11-50,Mid-Market
CUST_3210,2025-01-05,usa,,11-50,SMB
CUST_3211,2025-04-27,CA,Healthcare,201-500,small business
CUST_3212,2025-02-16,,Finance,1-10,ENT
CUST_3213,2025-09-04,,Healthcare,500+,mid
CUST_3214,2025-11-30,,Finance,201-500,Mid-Market
CUST_3215,2025-06-05,Canada,,unknown,Enterprise
CUST_3216,2025-10-22,US,E-commerce,1-10,Mid-Market
CUST_3217,2025-10-22,usa,,51-200,Enterprise
CUST_3218,2025-12-23,,Finance,500+,small business
CUST_3219,2025-11-15,United States,SaaS,11-50,ENT
CUST_3220,2025-11-23,CA,SaaS,11-50,mid
CUST_3221,2025-11-27,united kingdom,Finance,1-10,mid
 CUST_3222 ,2025-11-20,Canada,,11-50,Enterprise
CUST_3223,2025-03-11,usa,,51-200,ENT
CUST_3224,2025-09-21,Canada,Finance,unknown,SMB
CUST_3225,2025-05-12,Canada,Logistics,201-500,Enterprise
CUST_3226,2025-02-26,US,,51-200,small business
CUST_3227,2025-08-04,,E-commerce,51-200,ENT
CUST_3228,2025-06-24,,Logistics,11-50,Mid-Market
CUST_3229,2025-10-19,United States,Healthcare,1-10,ENT
CUST_3230,2025-03-21,United States,E-commerce,51-200,ENT
CUST_3231,2025-02-06,US,E-commerce,11-50,Enterprise
CUST_3232,2025-11-11,CA,Healthcare,51-200,ENT
CUST_3233,2025-02-27,united kingdom,Finance,1-10,Enterprise
CUST_3234,2025-08-28,CA,E-commerce,1-10,Enterprise
 CUST_3235 ,2025-09-18,usa,E-commerce,201-500,ENT
CUST_3236,2025-09-16,United States,Finance,500+,Mid-Market
CUST_3237,2025-12-20,United States,Healthcare,1-10,small business
CUST_3238,2025-12-08,CA,SaaS,1-10,SMB
CUST_3239,2025-12-05,,Finance,500+,Mid-Market
CUST_3240,2025-03-07,US,SaaS,500+,ENT
CUST_3241,2025-02-06,US,Logistics,1-10,Mid-Market
CUST_3242,2025-11-18,united kingdom,Logistics,1-10,small business
 CUST_3243 ,2025-01-04,US,Logistics,201-500,small business
CUST_3244,2025-09-01,US,Healthcare,11-50,Mid-Market
CUST_3245,2025-01-04,united kingdom,Healthcare,201-500,Enterprise
CUST_3246,2025-04-19,US,,1-10,SMB
CUST_3247,2025-11-26,Canada,E-commerce,51-200,Enterprise
CUST_3248,2025-03-05,,SaaS,unknown,small business
CUST_3249,2025-03-07,,E-commerce,1-10,mid
CUST_3250,2025-07-27,United States,Finance,1-10,SMB
CUST_3251,2025-10-26,UK,Logistics,1-10,Enterprise
CUST_3252,2025-10-04,UK,Finance,1-10,Enterprise
CUST_3253,2025-08-21,UK,Finance,51-200,SMB
CUST_3254,2025-09-10,UK,Healthcare,201-500,SMB
CUST_3255,2025-06-04,UK,,500+,ENT
CUST_3256,2025-08-06,Canada,Healthcare,unknown,ENT
CUST_3257,2025-08-04,Canada,Logistics,201-500,mid
CUST_3258,2025-09-14,,E-commerce,201-500,SMB
CUST_3259,2025-02-04,,E-commerce,201-500,ENT
CUST_3260,2025-09-13,US,SaaS,500+,mid
CUST_3261,2025-03-06,usa,Healthcare,201-500,Mid-Market
 CUST_3262 ,2025-07-18,US,E-commerce,11-50,Enterprise
CUST_3263,2025-04-30,Canada,SaaS,11-50,mid
CUST_3264,2025-01-28,usa,SaaS,500+,Mid-Market
CUST_3265,2025-07-17,United States,Finance,11-50,Enterprise
CUST_3266,2025-04-25,United States,Logistics,201-500,ENT
CUST_3267,2025-12-08,usa,Logistics,500+,ENT
CUST_3268,2025-08-24,United States,Healthcare,unknown,ENT
CUST_3269,2025-03-07,UK,Healthcare,11-50,Mid-Market
 CUST_3270 ,2025-09-18,United States,E-commerce,1-10,Enterprise
CUST_3271,2025-03-05,,Healthcare,201-500,SMB
CUST_3272,2025-08-07,Canada,Logistics,unknown,small business
CUST_3273,2025-04-23,,,500+,SMB
CUST_3274,2025-02-02,united kingdom,E-commerce,11-50,Mid-Market
CUST_3275,2025-12-24,US,,unknown,small business
CUST_3276,2025-04-27,usa,SaaS,500+,SMB
CUST_3277,2025-12-24,usa,Finance,500+,small business
CUST_3278,2025-03-31,Canada,E-commerce,51-200,Mid-Market
CUST_3279,2025-10-20,Canada,Logistics,500+,mid
CUST_3280,2025-09-19,US,E-commerce,201-500,SMB
CUST_3281,2025-08-13,US,Finance,500+,mid
CUST_3282,2025-04-11,UK,E-commerce,201-500,small business
CUST_3283,2025-11-16,CA,SaaS,500+,mid
CUST_3284,2025-09-24,US,Healthcare,1-10,Enterprise
CUST_3285,2025-04-14,UK,Logistics,51-200,small business
CUST_3286,2025-12-08,Canada,Finance,500+,small business
CUST_3287,2025-08-30,United States,E-commerce,1-10,SMB
CUST_3288,2025-07-29,,Finance,11-50,small business
CUST_3289,2025-06-25,US,E-commerce,unknown,SMB
CUST_3290,2025-06-20,CA,,11-50,SMB
CUST_3291,2025-03-22,,Healthcare,500+,mid
CUST_3292,2025-09-01,US,SaaS,201-500,small business
CUST_3293,2025-10-27,Canada,,11-50,mid
CUST_3294,2025-09-13,US,Healthcare,1-10,ENT
CUST_3295,2025-07-18,UK,Finance,500+,Mid-Market
CUST_3296,2025-11-29,Canada,E-commerce,51-200,mid
CUST_3297,2025-01-30,US,E-commerce,500+,SMB
CUST_3298,2025-09-18,Canada,SaaS,11-50,small business
 CUST_3299 ,2025-04-04,UK,Logistics,1-10,ENT
CUST_3300,2025-07-26,united kingdom,SaaS,201-500,Mid-Market
CUST_3301,2025-09-28,US,E-commerce,500+,Mid-Market
CUST_3302,2025-02-20,,Healthcare,1-10,SMB
CUST_3303,2025-09-04,united kingdom,Healthcare,51-200,Mid-Market
CUST_3304,2025-10-12,united kingdom,Finance,201-500,mid
CUST_3305,2025-05-03,,,1-10,ENT
CUST_3306,2025-07-04,usa,Healthcare,51-200,SMB
 CUST_3307 ,2025-04-30,United States,,11-50,Mid-Market
CUST_3308,2025-03-18,,E-commerce,500+,Enterprise
CUST_3309,2025-04-11,UK,Healthcare,201-500,Mid-Market
CUST_3310,2025-05-12,CA,Finance,11-50,small business
 CUST_3311 ,2025-09-29,CA,SaaS,1-10,mid
CUST_3312,2025-11-06,,Healthcare,1-10,Mid-Market
CUST_3313,2025-07-13,CA,Healthcare,unknown,small business
CUST_3314,2025-01-31,CA,E-commerce,201-500,Mid-Market
 CUST_3315 ,2025-10-04,united kingdom,Healthcare,unknown,small business
CUST_3316,2025-08-08,US,SaaS,500+,Enterprise
CUST_3317,2025-12-26,United States,Logistics,unknown,mid
CUST_3318,2025-11-02,CA,E-commerce,201-500,small business
CUST_3319,2025-02-02,united kingdom,E-commerce,500+,ENT
CUST_3320,2025-12-27,US,E-commerce,1-10,Mid-Market
CUST_3321,2025-05-12,united kingdom,Finance,500+,small business
CUST_3322,2025-10-15,,Finance,unknown,Enterprise
CUST_3323,2025-04-15,,,unknown,SMB
CUST_3324,2025-02-18,CA,Healthcare,unknown,mid
CUST_3325,2025-01-15,United States,E-commerce,51-200,ENT
CUST_3326,2025-06-14,US,SaaS,unknown,ENT
CUST_3327,2025-11-14,Canada,SaaS,1-10,Enterprise
CUST_3328,2025-03-20,united kingdom,SaaS,500+,Enterprise
 CUST_3329 ,2025-01-13,,SaaS,11-50,Mid-Market
CUST_3330,2025-05-07,Canada,SaaS,11-50,small business
CUST_3331,2025-06-01,Canada,Healthcare,11-50,mid
CUST_3332,2025-08-22,UK,,11-50,SMB
CUST_3333,2025-12-03,usa,Logistics,201-500,Mid-Market
CUST_3334,2025-12-19,United States,Healthcare,1-10,Mid-Market
CUST_3335,2025-10-21,Canada,Healthcare,unknown,mid
CUST_3336,2025-10-07,,Healthcare,1-10,Mid-Market
CUST_3337,2025-04-28,United States,E-commerce,201-500,small business
 CUST_3338 ,2025-04-20,,Healthcare,51-200,mid
CUST_3339,2025-03-20,usa,SaaS,201-500,mid
CUST_3340,2025-01-09,,E-commerce,11-50,small business
CUST_3341,2025-10-16,US,Healthcare,11-50,SMB
CUST_3342,2025-11-22,united kingdom,E-commerce,1-10,SMB
CUST_3343,2025-04-22,,Logistics,11-50,SMB
CUST_3344,2025-08-05,CA,Finance,201-500,Enterprise
CUST_3345,2025-03-25,,SaaS,201-500,small business
CUST_3346,2025-04-07,US,E-commerce,unknown,Mid-Market
 CUST_3347 ,2025-02-21,usa,Healthcare,51-200,small business
CUST_3348,2025-07-17,,Healthcare,201-500,SMB
CUST_3349,2025-11-01,,Logistics,1-10,ENT
CUST_3350,2025-07-16,UK,,201-500,small business
CUST_3351,2025-04-16,CA,,11-50,Enterprise
CUST_3352,2025-03-28,Canada,Healthcare,unknown,small business
CUST_3353,2025-04-28,usa,E-commerce,201-500,ENT
CUST_3354,2025-12-01,United States,,11-50,SMB
CUST_3355,2025-09-11,United States,SaaS,51-200,small business
CUST_3356,2025-12-28,,Logistics,51-200,Enterprise
CUST_3357,2025-04-23,Canada,Logistics,201-500,Mid-Market
CUST_3358,2025-05-15,UK,,1-10,SMB
CUST_3359,2025-10-27,,,51-200,small business
CUST_3360,2025-05-19,Canada,SaaS,unknown,Enterprise
CUST_3361,2025-12-04,UK,,201-500,Enterprise
CUST_3362,2025-05-05,US,E-commerce,1-10,Enterprise
CUST_3363,2025-01-22,US,E-commerce,11-50,SMB
CUST_3364,2025-11-06,UK,SaaS,500+,Mid-Market
CUST_3365,2025-05-11,united kingdom,,201-500,small business
CUST_3366,2025-02-04,UK,Logistics,500+,mid
CUST_3367,2025-12-07,Canada,Finance,unknown,small business
CUST_3368,2025-12-21,usa,Finance,unknown,Enterprise
CUST_3369,2025-01-03,united kingdom,,unknown,Mid-Market
CUST_3370,2025-11-04,UK,Healthcare,500+,mid
CUST_3371,2025-06-20,US,Finance,unknown,mid
CUST_3372,2025-06-05,usa,SaaS,51-200,SMB
 CUST_3373 ,2025-04-04,,SaaS,201-500,mid
CUST_3374,2025-01-08,United States,Logistics,201-500,SMB
CUST_3375,2025-03-29,Canada,,unknown,Mid-Market
CUST_3376,2025-08-21,CA,SaaS,201-500,SMB
CUST_3377,2025-07-28,UK,Healthcare,unknown,SMB
CUST_3378,2025-02-20,united kingdom,Finance,1-10,Enterprise
CUST_3379,2025-12-19,usa,Healthcare,11-50,mid
CUST_3380,2025-11-23,,Logistics,51-200,Enterprise
CUST_3381,2025-05-14,,,1-10,mid
CUST_3382,2025-07-26,usa,Finance,unknown,Enterprise
CUST_3383,2025-02-22,united kingdom,Logistics,11-50,mid
CUST_3384,2025-09-25,CA,Healthcare,500+,Mid-Market
CUST_3385,2025-01-07,UK,SaaS,51-200,small business
CUST_3386,2025-08-17,,,51-200,SMB
CUST_3387,2025-02-19,United States,Healthcare,11-50,SMB
CUST_3388,2025-03-22,UK,,500+,small business
CUST_3389,2025-10-19,United States,Healthcare,unknown,small business
CUST_3390,2025-12-17,US,Healthcare,500+,SMB
CUST_3391,2025-05-02,usa,E-commerce,11-50,ENT
CUST_3392,2025-11-22,United States,Healthcare,201-500,small business
CUST_3393,2025-06-13,,Healthcare,11-50,Mid-Market
CUST_3394,2025-12-08,UK,Healthcare,11-50,small business
